,UMAP_1,UMAP_2,labels
mouse1_lib1.final_cell_0143,0.146639818,-9.129813573,beta
mouse1_lib1.final_cell_0144,-2.654708988,-7.38430824,beta
mouse1_lib1.final_cell_0145,13.57144987,-5.820563218,endothelial
mouse1_lib1.final_cell_0146,-5.618153936,10.30981598,delta
mouse1_lib1.final_cell_0147,-0.504245526,-6.352857969,beta
mouse1_lib1.final_cell_0148,-1.056556827,-7.172366044,beta
mouse1_lib1.final_cell_0149,0.572155529,-7.373291395,beta
mouse1_lib1.final_cell_0150,-0.664579994,-6.449497125,beta
mouse1_lib1.final_cell_0151,8.556131953,11.4511858,ductal
mouse1_lib1.final_cell_0152,-2.531509525,-7.102768323,beta
mouse1_lib1.final_cell_0153,8.584316367,11.54171047,ductal
mouse1_lib1.final_cell_0154,-1.872717267,-5.444800279,beta
mouse1_lib1.final_cell_0155,9.01429283,11.14148388,ductal
mouse1_lib1.final_cell_0156,-5.429879552,10.44844685,delta
mouse1_lib1.final_cell_0157,13.2317835,-5.622624776,endothelial
mouse1_lib1.final_cell_0158,0.108959788,-7.242840669,beta
mouse1_lib1.final_cell_0159,7.775747412,9.737351039,ductal
mouse1_lib1.final_cell_0160,14.79799616,3.005617716,macrophage
mouse1_lib1.final_cell_0161,-5.499865419,10.92116413,delta
mouse1_lib1.final_cell_0162,14.58532965,4.53937588,immune_other
mouse1_lib1.final_cell_0163,0.759682977,-8.16541662,beta
mouse1_lib1.final_cell_0164,0.621788078,-8.017248533,beta
mouse1_lib1.final_cell_0165,8.538991088,11.47282563,ductal
mouse1_lib1.final_cell_0166,-5.531085855,10.98167572,delta
mouse1_lib1.final_cell_0167,-8.970281011,8.320017436,gamma
mouse1_lib1.final_cell_0168,-1.24461115,-6.932152173,beta
mouse1_lib1.final_cell_0169,-1.395719653,-5.812351129,beta
mouse1_lib1.final_cell_0170,0.91295957,-7.987487695,beta
mouse1_lib1.final_cell_0171,0.695902163,-8.699584386,beta
mouse1_lib1.final_cell_0172,-2.798841363,-7.07455816,beta
mouse1_lib1.final_cell_0173,-2.780083543,-7.125986478,beta
mouse1_lib1.final_cell_0174,-0.139462477,-7.045658491,beta
mouse1_lib1.final_cell_0175,9.273953074,11.61006317,ductal
mouse1_lib1.final_cell_0176,8.761481875,9.533972361,ductal
mouse1_lib1.final_cell_0177,-0.127162463,-6.636891744,beta
mouse1_lib1.final_cell_0178,8.722787017,9.809897044,ductal
mouse1_lib1.final_cell_0179,-0.076325065,-7.853593728,beta
mouse1_lib1.final_cell_0180,-0.491328126,-7.48975744,beta
mouse1_lib1.final_cell_0181,-0.671119815,-6.459243677,beta
mouse1_lib1.final_cell_0182,13.71800482,-5.810786626,endothelial
mouse1_lib1.final_cell_0183,7.776337737,9.656673052,ductal
mouse1_lib1.final_cell_0184,8.06189453,9.253684619,ductal
mouse1_lib1.final_cell_0185,8.053198451,9.430939295,ductal
mouse1_lib1.final_cell_0186,-4.572301751,9.813325503,beta
mouse1_lib1.final_cell_0187,13.25411951,-5.778133294,endothelial
mouse1_lib1.final_cell_0188,13.25671827,-5.092333696,endothelial
mouse1_lib1.final_cell_0189,-9.088118917,8.188814738,gamma
mouse1_lib1.final_cell_0190,-0.464638001,-7.487092874,beta
mouse1_lib1.final_cell_0191,-2.630451328,-7.620279214,beta
mouse1_lib1.final_cell_0192,8.663965815,10.18583451,ductal
mouse1_lib1.final_cell_0193,8.201852435,9.895773509,ductal
mouse1_lib1.final_cell_0194,8.622727507,11.60168991,ductal
mouse1_lib1.final_cell_0195,10.61804163,-1.795838735,quiescent_stellate
mouse1_lib1.final_cell_0196,0.132268304,-7.793789289,beta
mouse1_lib1.final_cell_0197,0.380441362,-7.077082536,beta
mouse1_lib1.final_cell_0198,0.077081793,-7.250845811,beta
mouse1_lib1.final_cell_0199,-0.172462469,-7.89436712,beta
mouse1_lib1.final_cell_0200,8.624582881,11.46615467,ductal
mouse1_lib1.final_cell_0201,7.589784258,9.643107989,ductal
mouse1_lib1.final_cell_0202,8.525404566,11.22685299,ductal
mouse1_lib1.final_cell_0203,13.08943426,-4.861977002,endothelial
mouse1_lib1.final_cell_0204,13.32241308,-5.66027107,endothelial
mouse1_lib1.final_cell_0205,-5.083944684,10.44577751,delta
mouse1_lib1.final_cell_0206,-0.031710392,-6.633429906,beta
mouse1_lib1.final_cell_0207,10.23683988,-2.126831195,quiescent_stellate
mouse1_lib1.final_cell_0208,13.18368399,-4.830110929,endothelial
mouse1_lib1.final_cell_0209,0.263604218,-7.383977792,beta
mouse1_lib1.final_cell_0210,8.511556738,10.72930966,ductal
mouse1_lib1.final_cell_0211,-0.094604975,-6.965943239,beta
mouse1_lib1.final_cell_0212,-5.831159002,9.65321789,delta
mouse1_lib1.final_cell_0213,0.298791164,-7.910660169,beta
mouse1_lib1.final_cell_0214,1.10726566,-9.023746869,beta
mouse1_lib1.final_cell_0215,8.791347617,11.35317192,ductal
mouse1_lib1.final_cell_0216,-0.548027283,-6.262413881,beta
mouse1_lib1.final_cell_0217,-4.942716962,10.37556801,delta
mouse1_lib1.final_cell_0218,-2.595862275,-6.670844457,beta
mouse1_lib1.final_cell_0219,-0.597270376,-8.404205701,beta
mouse1_lib1.final_cell_0220,-5.836872941,10.78218231,delta
mouse1_lib1.final_cell_0221,8.405148619,11.05392418,ductal
mouse1_lib1.final_cell_0222,10.80764162,-1.505642197,activated_stellate
mouse1_lib1.final_cell_0223,0.364588076,-7.669713876,beta
mouse1_lib1.final_cell_0224,-0.751357681,-8.805145643,beta
mouse1_lib1.final_cell_0225,-5.636976129,10.64185963,delta
mouse1_lib1.final_cell_0226,-5.707117444,10.23701821,delta
mouse1_lib1.final_cell_0227,9.884319895,9.835364916,ductal
mouse1_lib1.final_cell_0228,-9.164473897,8.509340861,gamma
mouse1_lib1.final_cell_0229,-2.507482892,-7.340382001,beta
mouse1_lib1.final_cell_0230,-2.20209325,-7.794570825,beta
mouse1_lib1.final_cell_0231,-9.11588133,8.218179324,gamma
mouse1_lib1.final_cell_0232,8.807912463,11.34113941,ductal
mouse1_lib1.final_cell_0233,13.80928957,-5.541814229,endothelial
mouse1_lib1.final_cell_0234,10.33526766,-2.234812758,quiescent_stellate
mouse1_lib1.final_cell_0235,13.05496752,-4.925124071,endothelial
mouse1_lib1.final_cell_0236,8.548599833,10.16490612,ductal
mouse1_lib1.final_cell_0237,10.48572218,-2.07490649,quiescent_stellate
mouse1_lib1.final_cell_0238,9.855166072,9.76562176,ductal
mouse1_lib1.final_cell_0239,9.731315249,10.37195454,ductal
mouse1_lib1.final_cell_0240,-0.788680917,-6.072938821,beta
mouse1_lib1.final_cell_0241,-2.870401269,-6.98220577,beta
mouse1_lib1.final_cell_0242,-4.533965951,10.62665615,delta
mouse1_lib1.final_cell_0243,-1.083153135,-6.10766258,beta
mouse1_lib1.final_cell_0244,8.338087672,11.04025994,ductal
mouse1_lib1.final_cell_0245,-5.31943453,10.45803223,delta
mouse1_lib1.final_cell_0246,-5.875190622,10.72709999,delta
mouse1_lib1.final_cell_0247,0.871622169,-8.372446439,beta
mouse1_lib1.final_cell_0248,0.320563012,-8.198696039,beta
mouse1_lib1.final_cell_0249,9.125638121,11.3690773,ductal
mouse1_lib1.final_cell_0250,8.401563758,11.5591341,ductal
mouse1_lib1.final_cell_0251,13.44168531,-5.143322847,endothelial
mouse1_lib1.final_cell_0252,-0.459781653,-7.150648496,beta
mouse1_lib1.final_cell_0253,10.38964807,-2.194385908,quiescent_stellate
mouse1_lib1.final_cell_0254,-5.816987878,10.63340817,delta
mouse1_lib1.final_cell_0255,9.835408801,10.44845352,ductal
mouse1_lib1.final_cell_0256,8.450494879,10.10036431,ductal
mouse1_lib1.final_cell_0257,0.69643473,-8.447808168,beta
mouse1_lib1.final_cell_0258,8.375947112,9.839971163,ductal
mouse1_lib1.final_cell_0259,0.32519924,-8.680901906,beta
mouse1_lib1.final_cell_0260,7.878239745,10.02791748,ductal
mouse1_lib1.final_cell_0261,8.287276381,9.638799288,ductal
mouse1_lib1.final_cell_0262,8.398565405,9.151694873,ductal
mouse1_lib1.final_cell_0263,13.36446535,4.083574393,B_cell
mouse1_lib1.final_cell_0264,9.876486415,9.807020762,ductal
mouse1_lib1.final_cell_0265,13.83224642,4.37652693,T_cell
mouse1_lib1.final_cell_0266,7.939092749,9.277373889,ductal
mouse1_lib1.final_cell_0267,9.159050101,10.70079003,ductal
mouse1_lib1.final_cell_0268,-0.018915302,-7.164284131,beta
mouse1_lib1.final_cell_0269,7.642424697,9.718627551,ductal
mouse1_lib1.final_cell_0270,-2.582318431,-7.054211042,beta
mouse1_lib1.final_cell_0271,8.903396243,11.59005318,ductal
mouse1_lib1.final_cell_0272,9.715710276,10.32578049,ductal
mouse1_lib1.final_cell_0273,8.77836191,11.93213139,ductal
mouse1_lib1.final_cell_0274,8.487647647,8.981418231,ductal
mouse1_lib1.final_cell_0275,13.07701074,-4.836170575,endothelial
mouse1_lib1.final_cell_0276,13.85841047,-5.94852247,endothelial
mouse1_lib1.final_cell_0277,8.157400244,9.624169924,ductal
mouse1_lib2.final_cell_0001,-4.068290597,-7.998671434,beta
mouse1_lib2.final_cell_0002,10.71171915,-1.144571206,schwann
mouse1_lib2.final_cell_0003,-4.270783788,11.70201741,delta
mouse1_lib2.final_cell_0004,-11.51867998,7.522769549,alpha
mouse1_lib2.final_cell_0005,-2.610956317,-8.062282941,beta
mouse1_lib2.final_cell_0006,-4.285553342,-7.635081193,beta
mouse1_lib2.final_cell_0007,9.457627886,11.08410225,ductal
mouse1_lib2.final_cell_0008,-2.998604185,-9.389196775,beta
mouse1_lib2.final_cell_0009,-11.2347082,7.436735728,alpha
mouse1_lib2.final_cell_0010,10.67399465,-1.047136954,schwann
mouse1_lib2.final_cell_0011,9.157204264,10.60065708,ductal
mouse1_lib2.final_cell_0012,9.568920725,9.972085574,ductal
mouse1_lib2.final_cell_0013,9.465434664,10.84078846,ductal
mouse1_lib2.final_cell_0014,10.31118833,-2.07083287,quiescent_stellate
mouse1_lib2.final_cell_0015,-2.660084134,-5.742170713,beta
mouse1_lib2.final_cell_0016,9.376610392,11.24691639,ductal
mouse1_lib2.final_cell_0017,8.930795306,11.31925831,ductal
mouse1_lib2.final_cell_0018,13.23341524,-5.263407609,endothelial
mouse1_lib2.final_cell_0019,-2.465838319,-4.774664304,beta
mouse1_lib2.final_cell_0020,7.944800967,8.546385386,ductal
mouse1_lib2.final_cell_0021,9.931604975,9.868999102,ductal
mouse1_lib2.final_cell_0022,8.151553267,8.687371829,ductal
mouse1_lib2.final_cell_0023,7.870548361,9.016357043,ductal
mouse1_lib2.final_cell_0024,8.5781542,9.08635483,ductal
mouse1_lib2.final_cell_0025,-3.911594278,-6.93826761,beta
mouse1_lib2.final_cell_0026,9.362207049,10.11544571,ductal
mouse1_lib2.final_cell_0027,9.516907328,11.12482605,ductal
mouse1_lib2.final_cell_0028,7.678956622,8.630790331,ductal
mouse1_lib2.final_cell_0029,9.277126902,11.50451145,ductal
mouse1_lib2.final_cell_0030,7.757820719,8.290554621,ductal
mouse1_lib2.final_cell_0031,13.22315084,-4.732192418,endothelial
mouse1_lib2.final_cell_0032,-2.670099861,-7.528275392,beta
mouse1_lib2.final_cell_0033,-2.551044828,-8.090632818,beta
mouse1_lib2.final_cell_0034,-0.116327053,-9.177519224,beta
mouse1_lib2.final_cell_0035,14.05212747,-4.60088434,endothelial
mouse1_lib2.final_cell_0036,9.613085383,11.06149254,ductal
mouse1_lib2.final_cell_0037,-2.694260723,-8.122126005,beta
mouse1_lib2.final_cell_0038,-2.521061307,-8.105252645,beta
mouse1_lib2.final_cell_0039,-2.683754569,-7.142756364,beta
mouse1_lib2.final_cell_0040,9.315075511,10.78939591,ductal
mouse1_lib2.final_cell_0041,-2.865615255,-6.614672563,beta
mouse1_lib2.final_cell_0042,0.558514172,-8.098296544,beta
mouse1_lib2.final_cell_0043,8.184301489,9.424654582,ductal
mouse1_lib2.final_cell_0044,-2.879987604,-6.721533201,beta
mouse1_lib2.final_cell_0045,9.137702578,10.97047196,ductal
mouse1_lib2.final_cell_0046,13.11374533,-4.885694883,endothelial
mouse1_lib2.final_cell_0047,9.455529803,10.35810528,ductal
mouse1_lib2.final_cell_0048,13.1755768,-5.847807786,endothelial
mouse1_lib2.final_cell_0049,-0.222246295,-8.665749929,beta
mouse1_lib2.final_cell_0050,13.24402296,-4.742682359,endothelial
mouse1_lib2.final_cell_0051,9.029137248,9.899771311,ductal
mouse1_lib2.final_cell_0052,8.537644499,8.841151812,ductal
mouse1_lib2.final_cell_0053,-5.58067072,-7.036081693,beta
mouse1_lib2.final_cell_0054,8.778178328,10.00631104,ductal
mouse1_lib2.final_cell_0055,13.31539404,-6.031145952,endothelial
mouse1_lib2.final_cell_0056,10.50714075,-2.42273309,endothelial
mouse1_lib2.final_cell_0057,14.56104338,4.584378817,immune_other
mouse1_lib2.final_cell_0058,0.797620886,-8.736861608,beta
mouse1_lib2.final_cell_0059,8.743637198,10.08582554,ductal
mouse1_lib2.final_cell_0060,0.597170049,-9.377449415,beta
mouse1_lib2.final_cell_0061,-0.447890049,-9.032916448,beta
mouse1_lib2.final_cell_0062,-3.669718629,-5.259161374,beta
mouse1_lib2.final_cell_0063,0.095043653,-9.45995178,beta
mouse1_lib2.final_cell_0064,-5.103228456,11.62180004,delta
mouse1_lib2.final_cell_0065,-0.985949642,-7.639540574,beta
mouse1_lib2.final_cell_0066,9.065571421,10.7762228,ductal
mouse1_lib2.final_cell_0067,-0.583253628,-8.081394098,beta
mouse1_lib2.final_cell_0068,8.275488967,9.13593159,ductal
mouse1_lib2.final_cell_0069,13.12680494,-5.075763128,endothelial
mouse1_lib2.final_cell_0070,-2.573098308,-7.998437307,beta
mouse1_lib2.final_cell_0071,8.577681178,9.909315684,ductal
mouse1_lib2.final_cell_0072,8.547989482,9.529076197,ductal
mouse1_lib2.final_cell_0073,-0.481893546,-8.950209997,beta
mouse1_lib2.final_cell_0074,-0.495316392,-8.257440946,beta
mouse1_lib2.final_cell_0075,-0.715915686,-6.898203752,beta
mouse1_lib2.final_cell_0076,-2.435422307,-7.570106885,beta
mouse1_lib2.final_cell_0077,9.895173663,9.867299655,ductal
mouse1_lib2.final_cell_0078,13.21887361,-4.781896493,endothelial
mouse1_lib2.final_cell_0079,14.79346144,3.121091225,macrophage
mouse1_lib2.final_cell_0080,0.586086744,-8.590142629,beta
mouse1_lib2.final_cell_0081,8.963111991,9.695361712,ductal
mouse1_lib2.final_cell_0082,0.452681535,-9.109939,beta
mouse1_lib2.final_cell_0083,8.76730501,9.625751116,ductal
mouse1_lib2.final_cell_0084,0.754802072,-9.231215856,beta
mouse1_lib2.final_cell_0085,-11.40273417,7.848856547,beta
mouse1_lib2.final_cell_0086,-5.297010785,11.5423914,delta
mouse1_lib2.final_cell_0087,1.089431518,-8.537293336,beta
mouse1_lib2.final_cell_0088,14.73443186,3.182192185,macrophage
mouse1_lib2.final_cell_0089,0.082890028,-6.724998376,beta
mouse1_lib2.final_cell_0090,-2.598603374,-7.450181386,beta
mouse1_lib2.final_cell_0091,0.513077253,-8.568338773,beta
mouse1_lib2.final_cell_0092,-0.422754175,-6.902492902,beta
mouse1_lib2.final_cell_0093,10.44372522,-2.296355626,quiescent_stellate
mouse1_lib2.final_cell_0094,-0.040731555,-7.731164358,beta
mouse1_lib2.final_cell_0095,13.14210283,-5.300406835,endothelial
mouse1_lib2.final_cell_0096,-2.705331689,-6.945109269,beta
mouse1_lib2.final_cell_0097,-0.371027953,-8.688152692,beta
mouse1_lib2.final_cell_0098,-2.772621042,-7.266623876,beta
mouse1_lib2.final_cell_0099,14.48710596,3.109791854,macrophage
mouse1_lib2.final_cell_0100,8.733938807,10.93851338,ductal
mouse1_lib2.final_cell_0101,-0.470816022,-8.696945569,beta
mouse1_lib2.final_cell_0102,13.40811312,-5.198120496,endothelial
mouse1_lib2.final_cell_0103,-0.936086303,-7.912663839,beta
mouse1_lib2.final_cell_0104,0.931193524,-9.124553106,beta
mouse1_lib2.final_cell_0105,-4.721782571,11.18997536,delta
mouse1_lib2.final_cell_0106,14.91327059,3.042789557,macrophage
mouse1_lib2.final_cell_0107,8.841701621,11.73357163,ductal
mouse1_lib2.final_cell_0108,-2.678849822,-7.157529733,beta
mouse1_lib2.final_cell_0109,0.873728537,-9.014647863,beta
mouse1_lib2.final_cell_0110,7.83147394,9.694033244,ductal
mouse1_lib2.final_cell_0111,-0.169568902,-6.623509309,beta
mouse1_lib2.final_cell_0112,-2.498823291,-7.767411611,beta
mouse1_lib2.final_cell_0113,-5.198318845,11.53621636,delta
mouse1_lib2.final_cell_0114,10.00670778,-1.987924836,quiescent_stellate
mouse1_lib2.final_cell_0115,-0.03304959,-8.16741266,beta
mouse1_lib2.final_cell_0116,0.26931017,-8.25938072,beta
mouse1_lib2.final_cell_0117,8.704465502,11.09786949,ductal
mouse1_lib2.final_cell_0118,-1.413120157,-6.835256955,beta
mouse1_lib2.final_cell_0119,13.68580114,-5.367570302,endothelial
mouse1_lib2.final_cell_0120,-2.64358843,-6.336875818,beta
mouse1_lib2.final_cell_0121,-5.93847025,10.88426361,delta
mouse1_lib2.final_cell_0122,0.148941868,-8.565811536,beta
mouse1_lib2.final_cell_0123,-4.655371553,10.67176399,delta
mouse1_lib2.final_cell_0124,14.36968386,-5.146543882,endothelial
mouse1_lib2.final_cell_0125,0.388975018,-9.018858335,beta
mouse1_lib2.final_cell_0126,1.031691679,-8.855375669,beta
mouse1_lib2.final_cell_0127,8.496433848,9.523886302,ductal
mouse1_lib2.final_cell_0128,-8.994189626,8.449048617,gamma
mouse1_lib2.final_cell_0129,-9.169680005,8.56852875,gamma
mouse1_lib2.final_cell_0130,8.722420329,11.01310025,ductal
mouse1_lib2.final_cell_0131,-0.180744892,-7.005479238,beta
mouse1_lib2.final_cell_0132,13.65194189,-5.514347455,endothelial
mouse1_lib2.final_cell_0133,0.032673472,-8.010572336,beta
mouse1_lib2.final_cell_0134,0.107443684,-7.129916093,beta
mouse1_lib2.final_cell_0135,-5.386492139,11.28438912,delta
mouse1_lib2.final_cell_0136,7.772055262,9.869166949,ductal
