,UMAP_1,UMAP_2,labels
Cell98,2.54639016,11.99703336,GABAergic
Cell99,-0.93010451,-15.09399581,GABAergic
Cell100,4.380910977,-7.955138445,GABAergic
Cell101,13.33285581,5.399665594,GABAergic
Cell102,2.980267867,12.7159369,GABAergic
Cell103,14.04707967,9.809329271,GABAergic
Cell104,3.724934205,11.84769177,GABAergic
Cell105,13.22003232,-10.16646647,GABAergic
Cell106,4.735644444,14.28065038,GABAergic
Cell107,12.56611787,6.779217959,GABAergic
Cell108,-1.278129593,6.860113382,Glutamatergic
Cell109,0.316748663,8.40374589,Glutamatergic
Cell110,-1.820186034,7.949589968,Glutamatergic
Cell111,-2.973489658,8.009916544,Glutamatergic
Cell112,-1.675856487,7.447724104,Glutamatergic
Cell113,-0.806785957,7.469539881,Glutamatergic
Cell114,-1.318804876,8.315943957,Glutamatergic
Cell115,-0.160715178,6.938198805,Glutamatergic
Cell116,-0.950319067,6.34821105,Glutamatergic
Cell117,-1.328277365,8.154034853,Glutamatergic
Cell118,-3.96957101,8.103611231,Glutamatergic
Cell119,-2.014533654,6.489150763,Glutamatergic
Cell120,-1.559941426,6.440953493,Glutamatergic
Cell121,-0.795220092,7.436496973,Glutamatergic
Cell122,-1.847357885,5.726835489,Glutamatergic
Cell123,-1.299450771,7.741943598,Glutamatergic
Cell124,-0.392648474,6.605652094,Glutamatergic
Cell125,-4.112549678,8.631068468,Glutamatergic
Cell126,-1.941783563,6.86163497,Glutamatergic
Cell127,-1.327637092,6.200711489,Glutamatergic
Cell128,-3.513471738,8.176211596,Glutamatergic
Cell129,-1.151943222,6.864450216,Glutamatergic
Cell130,-3.372757808,5.48436141,Glutamatergic
Cell131,-1.558106676,8.440439463,Glutamatergic
Cell132,-1.928767816,6.618494272,Glutamatergic
Cell133,-1.817651883,6.385056734,Glutamatergic
Cell134,-2.30013074,7.539146662,Glutamatergic
Cell135,-3.232448713,8.224171877,Glutamatergic
Cell136,-2.262801782,7.019289732,Glutamatergic
Cell137,-2.149633065,6.376497507,Glutamatergic
Cell138,-1.87476267,6.073605299,Glutamatergic
Cell139,0.156282875,2.735214949,Glutamatergic
Cell140,-2.148486749,6.894501925,Glutamatergic
Cell141,-1.968894139,7.09104085,Glutamatergic
Cell142,-2.273673669,7.197884321,Glutamatergic
Cell143,-2.405836955,6.816146612,Glutamatergic
Cell144,-1.832521573,7.382762194,Glutamatergic
Cell145,-2.513590471,7.098725557,Glutamatergic
Cell146,-3.628828422,7.580306292,Glutamatergic
Cell147,-1.728928939,5.718429804,Glutamatergic
Cell148,-3.576909915,9.100713015,Glutamatergic
Cell149,-2.342121736,6.913614512,Glutamatergic
Cell150,-1.561700598,6.610663653,Glutamatergic
Cell151,-0.813269511,5.758291483,Glutamatergic
Cell152,-3.248319761,4.971462011,Glutamatergic
Cell153,-1.766008273,6.663998366,Glutamatergic
Cell154,-2.182809488,5.956733942,Glutamatergic
Cell155,-0.678919331,8.298175097,Glutamatergic
Cell156,-1.182173864,7.701380015,Glutamatergic
Cell157,-1.414100305,6.636725664,Glutamatergic
Cell158,-2.026955739,8.010630846,Glutamatergic
Cell159,-3.690742151,9.35510087,Glutamatergic
Cell160,-3.960715667,8.727469683,Glutamatergic
Cell161,-2.299219028,8.247090578,Glutamatergic
Cell162,-0.943744794,6.821693659,Glutamatergic
Cell163,-1.583978907,6.391475439,Glutamatergic
Cell164,-2.100823299,7.994926691,Glutamatergic
Cell165,-2.099997417,9.874734163,Glutamatergic
Cell166,-2.133736745,5.849462748,Glutamatergic
Cell167,-1.900749103,8.50868249,Glutamatergic
Cell168,-1.183227912,8.393983126,Glutamatergic
Cell169,-0.128556774,7.802553415,Glutamatergic
Cell170,-2.425849334,8.727516413,Glutamatergic
Cell171,-2.081646577,5.541429758,Glutamatergic
Cell172,-1.247040645,5.798277617,Glutamatergic
Cell173,-0.994800941,6.859615564,Glutamatergic
Cell174,-1.084087387,7.655357599,Glutamatergic
Cell175,-2.057486669,6.611885309,Glutamatergic
Cell176,-1.770503179,7.341528654,Glutamatergic
Cell177,-0.946027294,6.237849474,Glutamatergic
Cell178,-4.365339175,8.719696283,Glutamatergic
Cell179,-0.88499941,6.58074975,Glutamatergic
Cell180,-1.597199217,6.868723631,Glutamatergic
Cell181,-0.467782751,2.642497778,Glutamatergic
Cell182,-1.754337684,8.496829271,Glutamatergic
Cell183,-1.790888802,6.49442792,Glutamatergic
Cell184,-2.924002782,9.750881434,Glutamatergic
Cell185,-3.90745248,5.101433039,Glutamatergic
Cell186,-0.695066169,6.440111399,Glutamatergic
Cell187,-4.277313129,8.786626101,Glutamatergic
Cell188,-2.775999919,5.244809866,Glutamatergic
Cell189,-1.121975318,6.545232058,Glutamatergic
Cell190,-2.469204322,5.40710187,Glutamatergic
Cell191,-0.618013219,8.234807253,Glutamatergic
Cell192,-1.601969019,8.189271212,Glutamatergic
Cell193,-1.120783106,7.993933916,Glutamatergic
Cell194,-0.361536161,6.649181605,Glutamatergic
Cell195,-1.480918304,9.179793596,Glutamatergic
Cell196,-0.269927815,6.651784659,Glutamatergic
Cell197,-0.439190701,7.039988279,Glutamatergic
Cell198,-3.388056413,9.593796969,Glutamatergic
Cell199,-0.943947688,5.50660491,Glutamatergic
Cell200,-2.983708278,4.662612677,Glutamatergic
Cell201,-1.210925118,8.134561777,Glutamatergic
Cell202,-2.695461169,10.39199185,Glutamatergic
Cell203,-1.951554433,9.28760171,Glutamatergic
Cell204,-0.748486534,7.168556929,Glutamatergic
Cell205,-10.07001723,-2.992893696,Glutamatergic
Cell206,-10.51309051,-9.528433561,Glutamatergic
Cell207,-9.441563979,-8.388864755,Glutamatergic
Cell208,-13.24724998,-9.667822599,Glutamatergic
Cell209,-9.790095702,-6.60460639,Glutamatergic
Cell210,-9.902909652,-8.257539511,Glutamatergic
Cell211,-10.5694641,-5.341066122,Glutamatergic
Cell212,-13.11969699,-8.745720625,Glutamatergic
Cell213,-10.59374274,-9.707275152,Glutamatergic
Cell214,-9.249957458,-7.870852709,Glutamatergic
Cell215,-10.52633132,-5.181820154,Glutamatergic
Cell216,-11.7903818,-2.154092312,Glutamatergic
Cell217,9.179064378,8.783871889,GABAergic
Cell218,-12.66478957,-7.545089483,Glutamatergic
Cell219,-13.13088359,-8.450882673,Glutamatergic
Cell220,6.034420594,10.0280745,GABAergic
Cell221,6.982610329,5.724959135,GABAergic
Cell222,8.039881333,-4.319270611,GABAergic
Cell223,0.387911051,-13.17841887,GABAergic
Cell224,8.014070138,-4.722341776,GABAergic
Cell225,5.497441396,7.885501146,GABAergic
Cell226,7.578888043,-7.6331079,GABAergic
Cell227,-10.25704135,8.083769083,Glutamatergic
Cell228,4.464466676,-11.19094062,GABAergic
Cell229,8.82282792,-5.497904539,GABAergic
Cell230,-13.27219428,8.073485613,Glutamatergic
Cell231,6.876767262,6.323073149,GABAergic
Cell232,8.853013619,-7.219344377,GABAergic
Cell233,-1.359161869,-13.20765758,GABAergic
Cell234,-12.01024093,8.589349985,Glutamatergic
Cell235,-0.423088804,-13.6672256,GABAergic
Cell236,8.134725674,-8.552600622,GABAergic
Cell237,-11.98786105,5.124670267,Glutamatergic
Cell238,-0.029273227,-14.2586658,GABAergic
Cell239,8.046677216,-7.432450056,GABAergic
Cell240,10.07739793,-5.862464666,GABAergic
Cell241,-0.180368439,-15.26221824,GABAergic
Cell242,1.546468242,-11.77932811,GABAergic
Cell243,10.69899712,-6.377536535,GABAergic
Cell244,9.0179926,4.385103464,GABAergic
Cell245,6.187128648,8.237570048,GABAergic
Cell246,8.249633416,-3.637156963,GABAergic
Cell247,-0.737350181,-15.00330615,GABAergic
Cell248,-13.38451995,7.340826273,Glutamatergic
Cell249,8.526936158,-5.429043054,GABAergic
Cell250,-10.91800536,7.247377634,Glutamatergic
Cell251,7.525462254,6.187051535,GABAergic
Cell252,10.29242669,-5.3511765,GABAergic
Cell253,7.94974099,5.348944903,GABAergic
Cell254,8.238854035,-4.540491342,GABAergic
Cell255,7.404911145,-5.2331779,GABAergic
Cell256,-10.4360031,8.395835161,Glutamatergic
Cell257,-12.98302592,8.717446566,Glutamatergic
Cell258,7.737564668,-4.674794435,GABAergic
Cell259,-0.196718202,-13.23917651,GABAergic
Cell260,5.901373013,8.760360956,GABAergic
Cell261,-11.50427951,7.033052206,Glutamatergic
Cell262,9.188230141,-5.364802122,GABAergic
Cell263,9.390558823,3.558906794,GABAergic
Cell264,9.434262856,-8.491191625,GABAergic
Cell265,-11.47242107,5.549859286,Glutamatergic
Cell266,4.658959969,-10.31553245,GABAergic
Cell267,9.471582993,-4.592810869,GABAergic
Cell268,1.211870893,-13.62457156,GABAergic
Cell269,8.902541741,4.508870363,GABAergic
Cell270,4.461005791,-11.2714107,GABAergic
Cell271,9.518738374,4.628474474,GABAergic
Cell272,8.262959107,6.392629862,GABAergic
Cell273,-12.10489692,8.045448542,Glutamatergic
Cell274,8.888887032,-5.249612093,GABAergic
Cell275,-11.10316123,7.372065306,Glutamatergic
Cell276,8.457191094,5.259784937,GABAergic
Cell277,10.43283521,-9.840396643,GABAergic
Cell278,-0.490308896,-12.9776485,GABAergic
Cell279,-13.36030425,9.063884974,Glutamatergic
Cell280,-12.98068656,9.037727595,Glutamatergic
Cell281,9.786591157,5.367531538,GABAergic
Cell282,10.187986,10.79337049,GABAergic
Cell283,-12.08057632,-5.61618495,Glutamatergic
Cell284,-11.84861316,-7.80843091,Glutamatergic
Cell285,-11.46041907,-2.963264227,Glutamatergic
Cell286,-9.974109069,-8.249268293,Glutamatergic
Cell287,-10.86005534,-3.721618175,Glutamatergic
Cell288,-9.255013839,-7.492386579,Glutamatergic
Cell289,-12.46190108,-3.656437397,Glutamatergic
Cell290,-12.76626433,-6.500218153,Glutamatergic
Cell291,-11.96826305,-7.1438272,Glutamatergic
Cell292,-11.45800723,-3.408193111,Glutamatergic
Cell293,-9.590233222,-8.024424314,Glutamatergic
Cell294,-12.79094257,-5.870552301,Glutamatergic
Cell295,-14.04671325,-8.495980978,Glutamatergic
Cell296,-12.45431651,-5.846743822,Glutamatergic
Cell297,-12.48230971,-6.663902998,Glutamatergic
Cell298,-14.07111587,-8.705182791,Glutamatergic
Cell299,-10.19480361,-8.652477026,Glutamatergic
Cell300,-11.86213531,-3.370883226,Glutamatergic
Cell301,-11.77480735,-4.654917002,Glutamatergic
Cell302,-10.87961139,-4.18203187,Glutamatergic
Cell303,-9.991098777,-3.176253557,Glutamatergic
Cell304,0.94440405,-12.65920329,GABAergic
Cell305,1.860579237,-14.74005198,GABAergic
Cell306,2.694387778,-14.54355788,GABAergic
Cell307,1.62748228,-5.142185449,GABAergic
Cell308,4.090285643,-11.45659232,GABAergic
Cell309,2.2539929,-4.92479682,GABAergic
Cell310,2.325121745,-14.42053008,GABAergic
Cell311,0.98781149,-13.05512595,GABAergic
Cell312,6.091667279,6.913282633,GABAergic
Cell313,1.142488047,-13.64893126,GABAergic
Cell314,0.66513206,-14.25054812,GABAergic
Cell315,8.065971478,-12.17877746,GABAergic
Cell316,6.055263623,6.362408877,GABAergic
Cell317,1.500753983,-14.85074782,GABAergic
Cell318,1.39891301,-5.17122674,GABAergic
Cell319,7.980916604,5.2101686,GABAergic
Cell320,2.020619973,-4.593569517,GABAergic
Cell321,0.59938459,-15.61578441,GABAergic
Cell322,7.25070773,7.065369845,GABAergic
Cell323,-0.549585298,-13.06120372,GABAergic
Cell324,6.466918572,7.390608072,GABAergic
Cell325,11.7830597,-7.155848265,GABAergic
Cell326,2.273911341,-14.53954387,GABAergic
Cell327,0.66350834,-13.58355594,GABAergic
Cell328,-12.41146602,7.867262125,Glutamatergic
Cell329,-12.23537292,3.702773333,Glutamatergic
Cell330,1.106858178,-13.76944995,GABAergic
Cell331,-10.73808612,6.132136107,Glutamatergic
Cell332,-13.31700267,8.027557612,Glutamatergic
Cell333,0.559774056,-15.3400619,GABAergic
Cell334,7.036763295,9.140615702,GABAergic
Cell335,-11.63645209,4.328411818,Glutamatergic
Cell336,-0.190739289,-13.38241839,GABAergic
Cell337,-13.56878986,6.66126132,Glutamatergic
Cell338,-13.36170997,7.413203001,Glutamatergic
Cell339,-4.073947326,-0.353931159,Glutamatergic
Cell340,1.831684693,-9.019186735,GABAergic
Cell341,-1.153867022,-11.13123393,GABAergic
Cell342,-11.63631572,5.250557184,Glutamatergic
Cell343,-12.11351718,3.847048998,Glutamatergic
Cell344,-1.436956779,-13.69221854,GABAergic
Cell345,2.989358529,-11.82625461,GABAergic
Cell346,3.175057992,-11.78512168,GABAergic
Cell347,-0.777636543,-14.69724536,GABAergic
Cell348,-13.29964866,8.191319704,Glutamatergic
Cell349,2.377537831,-11.43632007,GABAergic
Cell350,-11.91566505,5.940190077,Glutamatergic
Cell351,-11.69097652,5.55486846,Glutamatergic
Cell352,4.21286641,-5.603401899,GABAergic
Cell353,4.607193574,-6.190671682,GABAergic
Cell354,-0.178632781,-15.7574966,GABAergic
Cell355,13.75072728,-4.958561659,GABAergic
Cell356,4.405865296,-5.835592508,GABAergic
Cell357,4.25006543,-7.6629951,GABAergic
Cell358,4.475012406,-6.032453298,GABAergic
Cell359,-12.38520469,-4.14985466,Glutamatergic
Cell360,0.398067116,-14.35681891,GABAergic
Cell361,4.12364374,-5.564255953,GABAergic
Cell362,8.616149529,8.189970255,GABAergic
Cell363,4.652669534,-5.956320047,GABAergic
Cell364,-0.36945434,-14.02490115,GABAergic
Cell365,1.69415675,-14.48827624,GABAergic
Cell366,4.55278407,-5.702018022,GABAergic
Cell367,0.607481822,-14.89747596,GABAergic
Cell368,10.30431519,6.230674505,GABAergic
Cell369,-0.058754668,-13.9896543,GABAergic
Cell370,-0.748936907,-14.44675994,GABAergic
Cell371,0.016443416,-13.45004725,GABAergic
Cell372,-12.41945876,6.003715754,Glutamatergic
Cell373,-13.31128348,6.759021521,Glutamatergic
Cell374,-12.31153049,6.916525126,Glutamatergic
Cell375,-13.16311301,7.651613474,Glutamatergic
Cell376,-11.54903545,6.001485109,Glutamatergic
Cell377,-12.79019488,6.642515898,Glutamatergic
Cell378,-12.77538623,7.130800963,Glutamatergic
Cell379,-13.22548522,6.351070166,Glutamatergic
Cell380,-1.330606953,-13.92849898,GABAergic
Cell381,-12.0335926,5.635998488,Glutamatergic
Cell382,-11.05767478,5.098300219,Glutamatergic
Cell383,-12.88217105,8.233329058,Glutamatergic
Cell384,-0.574504331,-14.39720702,GABAergic
Cell385,-13.10920085,5.807276011,Glutamatergic
Cell386,-11.70236148,5.613429308,Glutamatergic
Cell387,-12.36505641,6.137026549,Glutamatergic
Cell388,1.100077018,-14.19688392,GABAergic
Cell389,-12.5234827,7.185627699,Glutamatergic
Cell390,4.491306886,-5.750106096,GABAergic
Cell391,-0.562025205,-13.79900908,GABAergic
Cell392,-12.66707553,7.23614192,Glutamatergic
Cell393,0.643291905,-13.00271869,GABAergic
Cell394,-10.58836211,3.638314963,Glutamatergic
Cell395,-10.40117683,8.04898572,Glutamatergic
Cell396,-12.68639888,5.528200865,Glutamatergic
Cell397,-10.93943442,4.013952971,Glutamatergic
Cell398,-12.85295428,7.4208076,Glutamatergic
Cell399,13.60320149,4.125470877,GABAergic
Cell400,12.45833264,5.566676855,GABAergic
Cell401,13.99146138,7.552092791,GABAergic
Cell402,13.99955903,6.008839846,GABAergic
Cell403,13.32770882,6.445580721,GABAergic
Cell404,7.448285683,9.079963923,GABAergic
Cell405,12.75122224,6.099992037,GABAergic
Cell406,5.405407056,1.933614254,Glutamatergic
Cell407,13.89163361,8.029996157,GABAergic
Cell408,13.81982766,6.639343023,GABAergic
Cell409,12.67448007,5.210707903,GABAergic
Cell410,14.29251252,7.531543017,GABAergic
Cell411,7.478986844,12.45139909,GABAergic
Cell412,13.24203168,8.946774721,GABAergic
Cell413,12.41272794,4.58143878,GABAergic
Cell414,12.62923871,5.891052485,GABAergic
Cell415,12.82193337,5.361940622,GABAergic
Cell416,12.82165967,6.369538546,GABAergic
Cell417,12.25308953,6.567147494,GABAergic
Cell418,9.543010339,12.02293801,GABAergic
Cell419,11.53364144,10.52462697,GABAergic
Cell420,9.232185944,12.39614606,GABAergic
Cell421,8.793776139,9.960595369,GABAergic
Cell422,11.74576817,8.001516581,GABAergic
Cell423,11.29206715,7.537636042,GABAergic
Cell424,11.56058751,9.66634202,GABAergic
Cell425,10.14996301,12.09595895,GABAergic
Cell426,11.02171956,12.29702783,GABAergic
Cell427,11.13559876,10.31513524,GABAergic
Cell428,12.01786767,11.69756246,GABAergic
Cell429,10.71127663,5.862935782,GABAergic
Cell430,11.86387406,8.559402704,GABAergic
Cell431,9.822257623,9.112309694,GABAergic
Cell432,12.66435395,7.439474344,GABAergic
Cell433,7.428571328,9.027182818,GABAergic
Cell434,12.8725258,6.562423945,GABAergic
Cell435,10.86148129,11.7612946,GABAergic
Cell436,7.024829015,8.262111902,GABAergic
Cell437,12.6014763,5.445411444,GABAergic
Cell438,8.087321862,13.09879231,GABAergic
Cell439,11.07710992,6.032989264,GABAergic
Cell440,11.67501222,11.26768041,GABAergic
Cell441,11.75943623,9.294131518,GABAergic
Cell442,11.09270631,11.51462674,GABAergic
Cell443,11.73117314,8.103672266,GABAergic
Cell444,10.73335038,11.44938588,GABAergic
Cell445,10.84444772,5.005894423,GABAergic
Cell446,11.99698697,11.68506837,GABAergic
Cell447,10.1569954,11.0547421,GABAergic
Cell448,8.443330392,9.877753496,GABAergic
Cell449,10.7915865,7.872065783,GABAergic
Cell450,12.28667222,8.136093378,GABAergic
Cell451,8.711495026,5.081553698,GABAergic
Cell452,10.762385,-10.24654269,GABAergic
Cell453,0.637212201,-12.12347579,GABAergic
Cell454,11.23741113,3.547800303,GABAergic
Cell455,8.807872399,3.642495871,GABAergic
Cell456,6.129658803,8.748543024,GABAergic
Cell457,0.904927,-9.07571578,GABAergic
Cell458,1.126066312,-11.64033008,GABAergic
Cell459,0.15128814,-14.04354644,GABAergic
Cell460,9.6788107,5.577240706,GABAergic
Cell461,2.174141392,-4.829617739,GABAergic
Cell462,2.177187904,-8.585730314,GABAergic
Cell463,-2.496963397,9.746718645,Glutamatergic
Cell464,-10.69184722,-8.827652693,Glutamatergic
Cell465,-10.04228152,-7.743105173,Glutamatergic
Cell466,-0.35390009,-15.23479056,GABAergic
Cell467,-11.03470267,-9.741291761,Glutamatergic
Cell468,-1.416336671,-14.11976409,GABAergic
Cell469,-0.17302008,-1.874640584,Glutamatergic
Cell470,-3.5841216,5.027039766,Glutamatergic
Cell471,-9.769482032,-5.436654806,Glutamatergic
Cell472,-12.24452342,-2.803072691,Glutamatergic
Cell473,-12.86255588,-2.949900627,Glutamatergic
Cell474,2.977421149,3.289568424,Glutamatergic
Cell475,8.362725838,5.371513605,GABAergic
Cell476,-8.591815368,0.150648117,Glutamatergic
Cell477,-4.217985049,0.023506701,Glutamatergic
Cell478,-5.6129836,2.092120171,Glutamatergic
Cell479,-7.910587684,0.172715068,Glutamatergic
Cell480,-4.634667293,0.315804064,Glutamatergic
Cell481,-6.436134235,-0.151701122,Glutamatergic
Cell482,8.332952126,-8.644585371,GABAergic
Cell483,-11.95897903,4.944963694,Glutamatergic
Cell484,-8.022023574,-1.380569279,Glutamatergic
Cell485,-8.452931777,-0.367253229,Glutamatergic
Cell486,-6.595519439,4.232012034,Glutamatergic
Cell487,-4.671856776,0.652953506,Glutamatergic
Cell488,-0.028050274,-15.24728084,GABAergic
Cell489,-10.06947936,5.792891741,Glutamatergic
Cell490,-7.59441413,0.84151566,Glutamatergic
Cell491,-8.129394904,-0.538223378,Glutamatergic
Cell492,-8.365559951,-0.286541208,Glutamatergic
Cell493,-8.055580512,0.24556464,Glutamatergic
Cell494,-4.759119884,3.145046473,Glutamatergic
Cell495,-8.994147674,1.898172617,Glutamatergic
Cell496,-8.822439567,0.019327045,Glutamatergic
Cell497,-7.876863853,2.917132616,Glutamatergic
Cell498,-4.850627319,1.840636969,Glutamatergic
Cell499,-7.002122775,1.833180189,Glutamatergic
Cell500,-5.158244983,2.420945883,Glutamatergic
Cell501,-6.703215018,0.179264486,Glutamatergic
Cell502,-6.094081775,2.420492172,Glutamatergic
Cell503,-4.12570943,0.395612717,Glutamatergic
Cell504,5.383417233,-2.384932756,Glutamatergic
Cell505,6.276752576,13.23358941,GABAergic
Cell506,11.20587693,-9.57107234,GABAergic
Cell507,-5.058201686,-2.986210823,Glutamatergic
Cell508,10.03995572,-9.32521224,GABAergic
Cell509,8.648192986,-7.189902544,GABAergic
Cell510,12.49999581,-5.324538946,GABAergic
Cell511,9.785448655,-8.990895033,GABAergic
Cell512,12.57387219,-6.497957468,GABAergic
Cell513,8.726861581,-0.723360523,Glutamatergic
Cell514,-8.057146445,1.957645655,Glutamatergic
Cell515,6.602223977,-1.853271961,Glutamatergic
Cell516,-2.905316726,-5.976299524,Glutamatergic
Cell517,6.331962212,12.01589036,GABAergic
Cell518,-8.650160209,0.700148106,Glutamatergic
Cell519,-13.3814062,5.998176813,Glutamatergic
Cell520,-10.67605437,-4.627005815,Glutamatergic
Cell521,1.09966211,8.339549303,Glutamatergic
Cell522,-12.52722301,-3.9619205,Glutamatergic
Cell523,-10.74708499,-7.552638769,Glutamatergic
Cell524,13.98468648,10.52402711,GABAergic
Cell525,-11.481398,-3.449038505,Glutamatergic
Cell526,13.86969148,10.20920968,GABAergic
Cell527,-12.60702838,-7.613623857,Glutamatergic
Cell528,-17.67173614,-0.339068413,Glutamatergic
Cell529,-10.93724002,-3.357483387,Glutamatergic
Cell530,6.309948071,-1.770911693,Glutamatergic
Cell531,7.780013188,-0.533595033,Glutamatergic
Cell532,10.28528367,-8.970490217,GABAergic
Cell533,-4.345258132,9.601963282,Glutamatergic
Cell534,-2.803404227,10.20788598,Glutamatergic
Cell535,0.431095972,-15.66935992,GABAergic
Cell536,-11.64094104,-6.770893335,Glutamatergic
Cell537,6.11833249,-1.910198808,Glutamatergic
Cell538,-13.5333332,-6.986339331,Glutamatergic
Cell539,-12.19598331,-10.18838668,Glutamatergic
Cell540,-9.559289352,-6.764785051,Glutamatergic
Cell541,-13.48106994,-4.883920908,Glutamatergic
Cell542,-15.24420966,-7.833586454,Glutamatergic
Cell543,1.597048386,-4.332046985,GABAergic
Cell544,-12.86199512,-5.696451425,Glutamatergic
Cell545,-12.74831046,-3.657810449,Glutamatergic
Cell546,12.50984918,-6.681166887,GABAergic
Cell547,9.030397042,-4.472899675,GABAergic
Cell548,11.68200265,-5.360066652,GABAergic
Cell549,5.042931184,-10.17006659,GABAergic
Cell550,4.000603303,-12.00528789,GABAergic
Cell551,-1.021632329,-14.76387,GABAergic
Cell552,4.266065701,-10.63174796,GABAergic
Cell553,-1.605279223,-14.75352836,GABAergic
Cell554,10.55552541,-9.831645727,GABAergic
Cell555,0.738511308,-13.52152705,GABAergic
Cell556,7.185492619,-11.01645827,GABAergic
Cell557,10.24068509,-9.098335028,GABAergic
Cell558,10.90413724,-6.070299864,GABAergic
Cell559,11.45506154,-5.806289434,GABAergic
Cell560,2.199612006,-9.811561346,GABAergic
Cell561,-1.082643286,-14.73791194,GABAergic
Cell562,4.130512103,-11.61460185,GABAergic
