,UMAP_1,UMAP_2,labels
F1S4_160108_007_D01,5.88265434,-7.83390434,GABAergic
F1S4_160108_007_E01,-6.439629405,-3.842772796,GABAergic
F1S4_160108_007_F01,1.52878371,-4.252611711,GABAergic
F1S4_160108_007_G01,-13.5148333,-2.798586442,GABAergic
F1S4_160108_007_H01,6.830533655,-12.69714506,GABAergic
F1S4_160108_008_A01,-10.67191586,-2.425777509,GABAergic
F1S4_160108_008_B01,-10.15042195,-2.207148864,GABAergic
F1S4_160108_008_C01,-3.424781411,-10.03129251,GABAergic
F1S4_160108_008_D01,-14.25730881,-2.706122711,GABAergic
F1S4_160108_008_E01,0.991015465,-4.847648218,GABAergic
F1S4_160108_008_F01,-11.70318112,-3.085639551,GABAergic
F1S4_160108_008_G01,3.014560611,-4.769446924,GABAergic
F1S4_160108_008_H01,-11.32738098,-6.193949296,GABAergic
F1S4_160108_009_A01,1.476085873,-4.442277982,GABAergic
F1S4_160108_009_B01,2.663171203,-3.810204103,GABAergic
F1S4_160108_009_C01,1.801426084,-4.621784761,GABAergic
F1S4_160108_009_D01,13.6829311,8.859138892,Endothelial
F1S4_160108_009_E01,6.056352765,-9.24801214,GABAergic
F1S4_160108_009_F01,-11.58853039,-3.225747182,GABAergic
F1S4_160108_009_G01,-12.84308895,-3.598636463,GABAergic
F1S4_160108_009_H01,-11.29417786,-6.048385217,GABAergic
F1S4_160108_010_A01,-4.913368552,-8.76294954,GABAergic
F1S4_160108_010_B01,2.81690398,-4.793877675,GABAergic
F1S4_160108_010_C01,-4.534581511,-9.341883256,GABAergic
F1S4_160108_010_D01,0.853666962,-5.036102369,GABAergic
F1S4_160108_010_E01,3.954604537,-9.737385347,GABAergic
F1S4_160108_010_F01,-11.35386166,-2.906232192,GABAergic
F1S4_160108_010_G01,6.692946107,-9.597571924,GABAergic
F1S4_160108_010_H01,4.644473226,-10.316485,GABAergic
F1S4_160108_011_A01,-4.442066519,-2.657355144,GABAergic
F1S4_160108_011_B01,-6.693617671,-5.128483369,GABAergic
F1S4_160108_011_C01,-8.796554415,-3.326937272,GABAergic
F1S4_160108_011_D01,7.424920232,-10.24382646,GABAergic
F1S4_160108_011_E01,-8.888846247,-3.760332658,GABAergic
F1S4_160108_011_F01,-3.620694964,-9.90715368,GABAergic
F1S4_160108_011_G01,0.310756565,-3.713260963,GABAergic
F1S4_160108_011_H01,-13.01615986,-2.251993253,GABAergic
F1S4_160108_012_A01,6.334637792,-13.11163767,GABAergic
F1S4_160108_012_B01,11.41807857,4.065492079,GABAergic
F1S4_160108_012_C01,-2.063911049,-3.562288835,GABAergic
F1S4_160108_012_E01,-10.36521134,-1.511113717,GABAergic
F1S4_160108_012_F01,7.068140657,-10.3279701,GABAergic
F1S4_160108_012_G01,-4.742544501,-9.298656061,GABAergic
F1S4_160108_012_H01,-6.115332453,-1.74277909,GABAergic
F1S4_160108_013_A01,6.841632516,-9.547021463,GABAergic
F1S4_160108_013_B01,-12.9611462,0.918599413,GABAergic
F1S4_160108_013_C01,-8.024410098,-2.095554664,GABAergic
F1S4_160108_013_D01,1.787270815,-3.526595189,GABAergic
F1S4_160108_013_E01,-3.54787287,-10.26827581,GABAergic
F1S4_160108_013_F01,-12.44241413,0.361392603,GABAergic
F1S4_160108_013_G01,-3.945566981,-9.98995836,GABAergic
F1S4_160108_013_H01,11.42852035,-10.977861,GABAergic
F1S4_160108_014_A01,1.818239124,-5.185640409,GABAergic
F1S4_160108_014_B01,12.74065796,6.270517275,Endothelial
F1S4_160108_014_C01,-12.29855999,-0.814793988,GABAergic
F1S4_160108_014_D01,5.148856313,-4.368595674,GABAergic
F1S4_160108_014_E01,-12.22138771,0.911006973,GABAergic
F1S4_160108_014_F01,7.022030504,-9.418661668,GABAergic
F1S4_160108_014_G01,-13.30684742,-2.545743062,GABAergic
F1S4_160108_014_H01,0.327720479,-2.910433605,GABAergic
F1S4_161209_001_A01,-1.826634257,12.09079687,Glutamatergic
F1S4_161209_001_B01,-2.088037341,11.34846728,Glutamatergic
F1S4_161209_001_C01,-2.653194754,14.92520754,Glutamatergic
F1S4_161209_001_D01,-3.111479848,11.84907095,Glutamatergic
F1S4_161209_001_E01,-2.923145382,11.78516238,Glutamatergic
F1S4_161209_001_F01,-2.726377814,13.26409285,Glutamatergic
F1S4_161209_001_G01,-2.703590243,13.46668284,Glutamatergic
F1S4_161209_001_H01,-2.268452971,12.79223959,Glutamatergic
F1S4_161209_002_A01,-1.108212202,12.20395319,Glutamatergic
F1S4_161209_002_B01,-2.669607012,13.66013663,Glutamatergic
F1S4_161209_002_C01,-4.17042145,14.76187365,Glutamatergic
F1S4_161209_002_D01,-2.700177758,15.25171225,Glutamatergic
F1S4_161209_002_E01,-1.783670275,13.24113123,Glutamatergic
F1S4_161209_002_F01,-1.593268721,12.5325474,Glutamatergic
F1S4_161209_002_G01,-1.154202311,13.16466658,Glutamatergic
F1S4_161209_002_H01,-2.627331345,14.2213196,Glutamatergic
F1S4_161209_003_A01,-0.68456301,13.45524065,Glutamatergic
F1S4_161209_003_B01,-3.430820315,14.5123152,Glutamatergic
F1S4_161209_003_C01,-3.831838935,14.74695055,Glutamatergic
F1S4_161209_003_D01,-2.346759884,13.85800688,Glutamatergic
F1S4_161209_003_E01,-2.913544266,14.30009215,Glutamatergic
F1S4_161209_003_F01,-2.330682843,14.36351435,Glutamatergic
F1S4_161209_003_G01,-1.898651927,14.08612292,Glutamatergic
F1S4_161209_003_H01,-3.373012869,11.74825232,Glutamatergic
F1S4_161209_004_A01,-3.225563614,12.54839556,Glutamatergic
F1S4_161209_004_B01,-1.210826008,13.70345061,Glutamatergic
F1S4_161209_004_C01,-3.4857181,12.5825638,Glutamatergic
F1S4_161209_004_D01,-3.509351103,14.12975733,Glutamatergic
F1S4_161209_004_E01,-2.8710905,13.65841334,Glutamatergic
F1S4_161209_004_F01,-1.404939382,12.63644163,Glutamatergic
F1S4_161209_004_G01,-1.964640706,14.27466051,Glutamatergic
F1S4_161209_004_H01,6.42566982,10.5610718,Glutamatergic
F1S4_161209_005_A01,-1.232488005,14.26599066,Glutamatergic
F1S4_161209_005_B01,-4.630519717,12.33726637,Glutamatergic
F1S4_161209_005_C01,-2.985856621,12.2890629,Glutamatergic
F1S4_161209_005_D01,-1.476839631,13.6123461,Glutamatergic
F1S4_161209_005_E01,-1.83688721,14.8322262,Glutamatergic
F1S4_161209_005_F01,-1.92582473,13.72751944,Glutamatergic
F1S4_161209_005_H01,-2.197895854,15.66288225,Glutamatergic
F1S4_161209_006_A01,-2.524870484,11.8432049,Glutamatergic
F1S4_161209_006_B01,-4.480584471,12.36045401,Glutamatergic
F1S4_161209_006_C01,-3.970730155,12.82941382,Glutamatergic
F1S4_161209_006_D01,-1.283446519,14.93725817,Glutamatergic
F1S4_161209_006_E01,-1.275422065,12.50044386,Glutamatergic
F1S4_161209_006_F01,-0.225681274,15.10310976,Glutamatergic
F1S4_161209_006_G01,-1.277954667,13.5217623,Glutamatergic
F1S4_161209_006_H01,-2.764932244,12.83011668,Glutamatergic
F1S4_161209_007_A01,-2.825318425,11.38842528,Glutamatergic
F1S4_161209_007_B01,-2.382269232,13.92119353,Glutamatergic
F1S4_161209_007_C01,-1.042497842,14.19073908,Glutamatergic
F1S4_161209_007_D01,-2.485951274,11.55061857,Glutamatergic
F1S4_161209_007_E01,-4.522839396,13.95214598,Glutamatergic
F1S4_161209_007_F01,-3.908988326,12.32007353,Glutamatergic
F1S4_161209_007_G01,-2.819399445,13.87816756,Glutamatergic
F1S4_161209_007_H01,-1.198803275,14.43929331,Glutamatergic
F1S4_161209_008_A01,-1.149373977,12.19098131,Glutamatergic
F1S4_161209_008_B01,-1.279336422,13.22564451,Glutamatergic
F1S4_161209_008_C01,-3.097488492,12.52618258,Glutamatergic
F1S4_161209_008_D01,-1.26433739,14.59574072,Glutamatergic
F1S4_161209_008_E01,-2.561329215,14.02374403,Glutamatergic
F1S4_161209_008_F01,-1.989883034,11.90331595,Glutamatergic
F1S4_161209_008_G01,-1.837918608,12.04177038,Glutamatergic
F1S4_161209_008_H01,-2.778371184,15.57963984,Glutamatergic
F1S4_161209_009_A01,-0.265082328,12.97172014,Glutamatergic
F1S4_161209_009_B01,-0.267452149,13.4222111,Glutamatergic
F1S4_161209_009_C01,-2.594173997,12.35305922,Glutamatergic
F1S4_161209_009_D01,-3.496138899,12.94555037,Glutamatergic
F1S4_161209_009_E01,-1.900014727,13.26250784,Glutamatergic
F1S4_161209_009_F01,-1.428960412,13.23546641,Glutamatergic
F1S4_161209_009_G01,-0.723969786,13.11330454,Glutamatergic
F1S4_161209_009_H01,-4.629316657,12.93566744,Glutamatergic
F1S4_161209_010_A01,-0.76868078,12.86207144,Glutamatergic
F1S4_161209_010_B01,-2.503345101,11.04910033,Glutamatergic
F1S4_161209_010_C01,5.963635595,10.52778189,Glutamatergic
F1S4_161209_010_D01,-3.202765792,12.06984942,Glutamatergic
F1S4_161209_010_E01,-1.556536048,13.67879812,Glutamatergic
F1S4_161209_010_G01,-3.638861506,11.09046309,Glutamatergic
F1S4_161209_010_H01,-0.702254384,14.09826319,Glutamatergic
F1S4_161209_011_A01,-0.645024269,13.79718249,Glutamatergic
F1S4_161209_011_B01,-3.602368682,14.72067015,Glutamatergic
F1S4_161209_011_C01,-1.021016924,14.13352434,Glutamatergic
F1S4_161209_011_D01,-1.477920621,14.43177168,Glutamatergic
F1S4_161209_011_E01,-0.883647053,14.87429468,Glutamatergic
F1S4_161209_011_F01,-1.631894677,12.63763277,Glutamatergic
F1S4_161209_011_G01,-3.374344199,12.33033125,Glutamatergic
F1S4_161209_011_H01,-2.817102044,11.81958906,Glutamatergic
F1S4_161209_012_A01,-0.710090845,14.48085921,Glutamatergic
F1S4_161209_012_B01,-3.837449877,11.96015875,Glutamatergic
F1S4_161209_012_C01,-1.337181418,11.55869906,Glutamatergic
F1S4_161209_012_D01,-1.468973487,13.10597555,Glutamatergic
F1S4_161209_012_E01,-4.533552497,14.16570608,Glutamatergic
F1S4_161209_012_F01,-0.326695829,13.51724665,Glutamatergic
F1S4_161209_012_H01,-0.237005918,14.74846976,Glutamatergic
F1S4_161209_013_E01,-2.400486796,11.66274874,Glutamatergic
F1S4_161209_013_F01,-2.907959073,13.58883517,Glutamatergic
F1S4_161209_013_G01,-2.762864201,12.97137968,Glutamatergic
F1S4_161209_013_H01,-1.604934065,12.69665282,Glutamatergic
F1S4_170426_005_A01,-9.617434352,8.457301543,Glutamatergic
F1S4_170426_005_B01,-7.211650698,2.626196549,Glutamatergic
F1S4_170426_005_C01,-6.812210887,3.930420802,Glutamatergic
F1S4_170426_005_D01,-9.387124865,2.22153394,Glutamatergic
F1S4_170426_005_E01,-5.426020949,6.038727687,Glutamatergic
F1S4_170426_005_F01,-6.308128684,3.70078747,Glutamatergic
F1S4_170426_005_G01,-8.833319514,7.692261145,Glutamatergic
F1S4_170426_005_H01,-8.557007639,3.057908938,Glutamatergic
F1S4_170426_006_A01,-5.799136965,3.83588259,Glutamatergic
F1S4_170426_006_B01,-4.991156905,5.126734183,Glutamatergic
F1S4_170426_006_C01,-7.283123343,7.376248286,Glutamatergic
F1S4_170426_006_D01,-8.510583727,9.993169234,Glutamatergic
F1S4_170426_006_E01,-5.211284011,-0.548042416,GABAergic
F1S4_170426_006_F01,-7.820031016,4.29956095,Glutamatergic
F1S4_170426_006_G01,-10.05399212,3.48432462,Glutamatergic
F1S4_170426_006_H01,-6.797978251,-1.627315237,GABAergic
F1S4_170426_009_A01,-3.927820532,-5.10319288,GABAergic
F1S4_170426_009_B01,0.000134022,-14.86706312,GABAergic
F1S4_170426_009_C01,-7.331296294,-9.77119787,GABAergic
F1S4_170426_009_D01,0.808786095,-13.6947542,GABAergic
F1S4_170426_009_E01,-8.255883067,-3.218849017,GABAergic
F1S4_170426_009_F01,0.996983976,-11.56580026,GABAergic
F1S4_170426_009_H01,6.648523481,17.36957781,Glutamatergic
F1S4_170426_010_A01,-4.877481787,-13.69409807,GABAergic
F1S4_170426_010_B01,2.729718358,-14.49556501,GABAergic
F1S4_170426_010_C01,2.989737422,16.93335001,Glutamatergic
F1S4_170426_010_D01,-4.401008456,-4.643795564,GABAergic
F1S4_170426_010_E01,2.392670782,-11.94215448,GABAergic
F1S4_170426_010_F01,-5.323582499,-10.38321836,GABAergic
F1S4_170426_010_G01,4.645099313,17.40171473,Glutamatergic
F1S4_170426_010_H01,-5.432979434,-11.31447752,GABAergic
F1S4_170426_011_A01,0.947447957,-10.48927171,GABAergic
F1S4_170426_011_B01,4.601229341,14.49909727,Glutamatergic
F1S4_170426_011_C01,-5.434621661,-10.8441654,GABAergic
F1S4_170426_011_D01,0.849928946,-10.78979643,GABAergic
F1S4_170426_011_E01,3.950775058,-14.41286619,GABAergic
F1S4_170426_011_F01,-4.970817416,-9.008535936,GABAergic
F1S4_170426_011_G01,3.693606288,-14.31274469,GABAergic
F1S4_170426_011_H01,-8.915449946,-12.02171571,GABAergic
F1S4_170426_012_A01,6.684121759,-11.13794382,GABAergic
F1S4_170426_012_B01,-0.695154874,-6.071493699,GABAergic
F1S4_170426_012_C01,-7.080266802,-3.292671754,GABAergic
F1S4_170426_012_D01,0.261288525,-14.45543154,GABAergic
F1S4_170426_012_E01,14.98344913,-3.041024282,Glutamatergic
F1S4_170426_012_F01,-6.082290499,-9.054354265,GABAergic
F1S4_170426_012_G01,3.420383365,15.27956621,Glutamatergic
F1S4_170426_012_H01,1.3640292,-13.4066778,GABAergic
F1S4_170426_013_A01,2.180402548,-12.66099699,GABAergic
F1S4_170426_013_C01,4.664831788,15.05378191,Glutamatergic
F1S4_170426_013_D01,-3.371991961,-4.003270461,GABAergic
F1S4_170426_013_E01,3.54296437,-13.94427068,GABAergic
F1S4_170426_013_F01,-2.846195071,-5.065311982,GABAergic
F1S4_170426_013_G01,0.624891889,-14.54775102,GABAergic
F1S4_170426_013_H01,0.800673695,-12.99180467,GABAergic
F1S4_170426_014_A01,6.256144674,18.05068819,Glutamatergic
F1S4_170426_014_B01,1.418285699,-11.59704263,GABAergic
F1S4_170426_014_C01,1.613544972,-14.27702291,GABAergic
F1S4_170426_014_D01,3.033545644,16.4165539,Glutamatergic
F1S4_170426_014_E01,-0.076122313,-13.48708112,GABAergic
F1S4_170426_014_G01,-6.933330386,-10.6332279,GABAergic
F1S4_170426_014_H01,-7.845162242,-3.272697999,GABAergic
F1S4_170426_015_A01,5.947925718,15.47877543,Glutamatergic
F1S4_170426_015_B01,3.277593048,-14.48942907,GABAergic
F1S4_170426_015_C01,-0.563436835,-6.595250203,GABAergic
F1S4_170426_015_D01,2.508006127,-11.89233835,GABAergic
F1S4_170426_015_E01,3.42047301,-10.50565965,GABAergic
F1S4_170426_015_F01,4.06137243,13.74836294,Glutamatergic
F1S4_170426_015_G01,-6.716071456,-14.81159456,GABAergic
F1S4_170426_015_H01,2.953884036,-14.14165266,GABAergic
F1S4_170426_016_A01,-6.669698565,-9.564767434,GABAergic
F1S4_170426_016_B01,-0.933715789,-6.940827443,GABAergic
F1S4_170426_016_C01,-5.652924864,-13.32076318,GABAergic
F1S4_170426_016_D01,0.526900512,-7.38963516,GABAergic
F1S4_170426_016_E01,-3.400484889,-4.294201448,GABAergic
F1S4_170426_016_F01,5.271090658,16.4692692,Glutamatergic
F1S4_170426_016_G01,2.122649105,-14.1309839,GABAergic
F1S4_170426_016_H01,7.405434282,15.17786925,Glutamatergic
F1S4_170426_017_A01,-2.343108027,-5.225679471,GABAergic
F1S4_170426_017_B01,4.139124544,-9.670295312,GABAergic
F1S4_170426_017_C01,-4.175936072,-10.62438543,GABAergic
F1S4_170426_017_D01,2.703067214,17.4297127,Glutamatergic
F1S4_170426_017_E01,2.802515418,17.08395617,Glutamatergic
F1S4_170426_017_F01,2.261596949,-12.66939123,GABAergic
F1S4_170426_017_G01,-2.023491471,-5.546250417,GABAergic
F1S4_170426_017_H01,3.411435516,-12.78251703,GABAergic
F1S4_170426_022_A01,-5.913537829,-5.81714256,GABAergic
F1S4_170426_022_B01,-8.043233721,7.521865771,Glutamatergic
F1S4_170426_022_C01,-9.060547679,4.379410193,Glutamatergic
F1S4_170426_022_E01,-7.755567401,9.800925658,Glutamatergic
F1S4_170426_022_F01,-6.494580596,4.723714278,Glutamatergic
F1S4_170426_022_G01,-9.009190409,9.221142218,Glutamatergic
F1S4_170426_022_H01,-4.864858,5.713415072,Glutamatergic
F1S4_170426_023_A01,-9.343782275,8.593059943,Glutamatergic
F1S4_170426_023_B01,-8.818209498,5.733044551,Glutamatergic
F1S4_170426_023_C01,-8.363384097,5.28057997,Glutamatergic
F1S4_170426_023_D01,-7.193906157,9.422019408,Glutamatergic
F1S4_170426_023_E01,-5.499949305,4.760206149,Glutamatergic
F1S4_170426_023_F01,-11.01108059,5.300153182,Glutamatergic
F1S4_170426_023_G01,-10.64756378,3.669979022,Glutamatergic
F1S4_170426_024_A01,-10.80830273,7.083488391,Glutamatergic
F1S4_170426_024_C01,-10.43358025,4.637779639,Glutamatergic
F1S4_170426_024_D01,-9.723337977,2.041876242,Glutamatergic
F1S4_170426_024_E01,-6.66819176,4.244005606,Glutamatergic
F1S4_170426_024_F01,-10.58716568,7.991786406,Glutamatergic
F1S4_170426_024_G01,-9.491931765,8.99823992,Glutamatergic
F1S4_170426_024_H01,-7.956720202,8.730425284,Glutamatergic
F1S4_170428_001_A01,-5.995040267,8.804644988,Glutamatergic
F1S4_180108_301_A01,-8.649728625,-11.71303995,GABAergic
F1S4_180108_301_B01,-5.077476828,-10.11431272,GABAergic
F1S4_180108_301_C01,-5.436608164,-11.53493269,GABAergic
F1S4_180108_301_D01,11.50910011,3.52004926,GABAergic
F1S4_180108_301_E01,-5.346127837,-13.3046871,GABAergic
F1S4_180108_301_F01,10.99556556,3.594110654,GABAergic
F1S4_180108_301_G01,-5.081515162,-3.128408983,GABAergic
F1S4_180108_301_H01,-5.323659747,-11.6848789,GABAergic
F1S4_180108_302_A01,-5.888789981,-2.637182786,GABAergic
F1S4_180108_302_B01,-5.038119643,-10.36238821,GABAergic
F1S4_180108_302_C01,-5.61658129,-3.115662172,GABAergic
F1S4_180108_302_D01,-5.519071429,-9.441717698,GABAergic
F1S4_180108_302_E01,-5.595321505,-9.619203164,GABAergic
F1S4_180108_302_F01,5.090671689,-6.862550332,GABAergic
F1S4_180108_302_G01,5.318149717,-7.883154466,GABAergic
F1S4_180108_302_H01,-4.489557593,-4.394840791,GABAergic
F1S4_180108_303_A01,5.989170225,-11.23816736,GABAergic
F1S4_180108_303_B01,13.85757652,7.996021674,Endothelial
F1S4_180108_303_D01,-5.029580443,-10.52872999,GABAergic
F1S4_180108_303_E01,5.747188718,-13.43674429,GABAergic
F1S4_180108_303_F01,11.27180019,3.150761531,GABAergic
F1S4_180108_303_G01,-3.733458369,-5.20405729,GABAergic
F1S4_180108_303_H01,11.12465111,3.286156819,GABAergic
F1S4_180108_304_A01,5.843962343,-7.068592145,GABAergic
F1S4_180108_304_B01,6.390445383,-13.66191442,GABAergic
F1S4_180108_304_C01,-4.569536059,-9.173069551,GABAergic
F1S4_180108_304_D01,-4.64936909,-2.559761121,GABAergic
F1S4_180108_304_E01,-6.216536849,-10.19417818,GABAergic
F1S4_180108_304_F01,-5.922545283,-3.054600074,GABAergic
F1S4_180108_304_G01,6.010419519,-12.17164953,GABAergic
F1S4_180108_304_H01,-5.113097041,-12.03301485,GABAergic
F1S4_180124_301_B01,-4.968679755,-8.82087095,GABAergic
F1S4_180124_301_C01,4.679797799,16.65484087,Glutamatergic
F1S4_180124_301_D01,4.532044799,12.87950651,Glutamatergic
F1S4_180124_301_E01,-5.322113841,-9.779053285,GABAergic
F1S4_180124_301_F01,-8.281701892,-13.3820854,GABAergic
F1S4_180124_301_G01,4.009543331,14.48500864,Glutamatergic
F1S4_180124_302_A01,1.518364758,16.7420067,Glutamatergic
F1S4_180124_302_B01,-4.845279067,-8.774840906,GABAergic
F1S4_180124_302_C01,-10.55152973,-2.294929578,GABAergic
F1S4_180124_302_D01,4.508764179,12.1315283,Glutamatergic
F1S4_180124_302_E01,5.849299104,13.89548151,Glutamatergic
F1S4_180124_302_F01,-7.702610819,-11.09069975,GABAergic
F1S4_180124_302_G01,1.910577209,14.46139281,Glutamatergic
F1S4_180124_302_H01,3.422296674,15.65461485,Glutamatergic
F1S4_180124_303_A01,3.546930225,13.24202769,Glutamatergic
F1S4_180124_303_B01,-7.540921061,-14.14910562,GABAergic
F1S4_180124_303_D01,-1.538730471,-12.48834284,GABAergic
F1S4_180124_303_E01,3.967884929,13.38256113,Glutamatergic
F1S4_180124_303_F01,3.038737447,12.70084803,Glutamatergic
F1S4_180124_303_G01,-3.587154715,-10.0485502,GABAergic
F1S4_180124_303_H01,-3.029465287,-13.28253324,GABAergic
F1S4_180124_307_A01,-3.649843066,-13.91660078,GABAergic
F1S4_180124_307_B01,-5.037532179,-9.530845239,GABAergic
F1S4_180124_307_C01,2.415251882,16.51142161,Glutamatergic
F1S4_180124_307_D01,-2.244087069,-13.045137,GABAergic
F1S4_180124_307_E01,4.578481824,14.45468466,Glutamatergic
F1S4_180124_307_F01,4.46112767,13.33246748,Glutamatergic
F1S4_180124_307_G01,11.19979969,-13.76687677,GABAergic
F1S4_180124_307_H01,10.79803673,-12.94520052,GABAergic
F1S4_180124_308_A01,-5.085237353,-9.601087167,GABAergic
F1S4_180124_308_B01,9.216681631,-14.90154226,GABAergic
F1S4_180124_308_C01,11.16705433,-13.27173574,GABAergic
F1S4_180124_308_D01,-8.506515353,-0.889323547,GABAergic
F1S4_180124_308_E01,11.10201278,-10.85047491,GABAergic
F1S4_180124_308_F01,10.61532608,-12.93387373,GABAergic
F1S4_180124_308_G01,-6.629322856,-2.313461616,GABAergic
F1S4_180124_308_H01,-10.269595,7.43654053,Glutamatergic
F1S4_180124_309_A01,-4.646689742,-8.894618585,GABAergic
F1S4_180124_309_B01,11.31615082,-13.58067091,GABAergic
F1S4_180124_309_C01,-6.414541571,-1.466904595,GABAergic
F1S4_180124_309_D01,11.11674324,-13.12270029,GABAergic
F1S4_180124_309_F01,-4.300174563,-9.740766122,GABAergic
F1S4_180124_309_G01,-4.461677401,-10.75768526,GABAergic
F1S4_180124_309_H01,11.22864929,-13.53259142,GABAergic
F1S4_180124_310_A01,-5.266972392,-8.878754213,GABAergic
F1S4_180124_310_B01,-1.120145767,-4.232704952,GABAergic
F1S4_180124_310_C01,-4.456319182,-10.28128107,GABAergic
F1S4_180124_310_D01,-3.413089364,-9.760510042,GABAergic
F1S4_180124_310_E01,-5.085066645,-9.135631158,GABAergic
F1S4_180124_310_F01,-2.525863259,-13.41040094,GABAergic
F1S4_180124_310_G01,-6.500887721,-10.89043672,GABAergic
F1S4_180124_310_H01,3.432973297,15.31562273,Glutamatergic
F1S4_180124_311_A01,2.344559581,15.52986567,Glutamatergic
F1S4_180124_311_B01,4.558956058,16.04544298,Glutamatergic
F1S4_180124_311_C01,2.566473873,16.07375948,Glutamatergic
F1S4_180124_311_D01,4.786926896,13.58792536,Glutamatergic
F1S4_180124_311_E01,3.390593679,14.77829687,Glutamatergic
F1S4_180124_311_F01,3.996301086,15.900227,Glutamatergic
F1S4_180124_311_G01,3.464277656,15.07014601,Glutamatergic
F1S4_180124_311_H01,-2.881717055,-10.40490206,GABAergic
F1S4_180124_312_A01,4.320030363,12.6982569,Glutamatergic
F1S4_180124_312_B01,5.873160989,12.77866595,Glutamatergic
F1S4_180124_312_C01,4.561734588,13.28443377,Glutamatergic
F1S4_180124_312_D01,-3.240220158,-10.03336961,GABAergic
F1S4_180124_312_E01,3.666526229,17.15665667,Glutamatergic
F1S4_180124_312_F01,-2.962428658,-10.28052767,GABAergic
F1S4_180124_312_H01,2.621841581,14.42129271,Glutamatergic
F1S4_180124_313_A01,4.659563215,12.91920702,Glutamatergic
F1S4_180124_313_B01,3.825525434,14.00031893,Glutamatergic
F1S4_180124_313_C01,-4.978518336,-9.791184022,GABAergic
F1S4_180124_313_D01,-2.459660618,-12.53580148,GABAergic
F1S4_180124_313_E01,3.99211684,15.58035795,Glutamatergic
F1S4_180124_313_F01,10.90765873,-13.46683176,GABAergic
F1S4_180124_313_G01,-3.637194483,-10.19592054,GABAergic
F1S4_180124_313_H01,4.108708293,15.87133639,Glutamatergic
F1S4_180124_314_B01,-6.965225546,-11.41448839,GABAergic
