,UMAP_1,UMAP_2,labels
F2S4_160202_007_A01,-8.015108743,-0.946141423,GABAergic
F2S4_160202_007_B01,-6.541744867,-1.163234295,GABAergic
F2S4_160202_007_C01,-6.160169282,-1.173273147,GABAergic
F2S4_160202_007_D01,-7.810408273,-1.442990721,GABAergic
F2S4_160202_007_E01,-7.457807222,-0.932488145,GABAergic
F2S4_160202_007_F01,-6.896373429,-0.513267697,GABAergic
F2S4_160202_007_G01,-6.957425752,-0.768272163,GABAergic
F2S4_160202_007_H01,-6.795655885,-0.820785822,GABAergic
F2S4_160202_008_A01,-6.128681817,0.138873546,GABAergic
F2S4_160202_008_B01,-7.70360724,-0.425469757,GABAergic
F2S4_160202_008_C01,-7.94934813,-0.916561128,GABAergic
F2S4_160202_008_D01,-7.676270166,-1.659348787,GABAergic
F2S4_160202_008_E01,-7.290576139,-1.758601965,GABAergic
F2S4_160202_008_F01,-6.421009221,-0.478931845,GABAergic
F2S4_160202_008_G01,4.584366164,14.09647864,Glutamatergic
F2S4_160202_008_H01,-7.726427713,-0.645915033,GABAergic
F2S4_160202_009_A01,-6.799863019,-0.625764043,GABAergic
F2S4_160202_009_B01,-7.941178956,-0.95682788,GABAergic
F2S4_160202_009_C01,-8.367365518,-0.860788525,GABAergic
F2S4_160202_009_D01,-5.58247582,-1.074191929,GABAergic
F2S4_160202_009_E01,-7.511162439,-1.266380728,GABAergic
F2S4_160202_009_F01,-6.291312852,-0.193296918,GABAergic
F2S4_160202_009_G01,-7.168829122,-0.779172064,GABAergic
F2S4_160202_009_H01,-8.081602731,-0.416724415,GABAergic
F2S4_160202_010_A01,-7.891223588,-0.652425946,GABAergic
F2S4_160202_010_B01,-6.730076471,-1.036069335,GABAergic
F2S4_160202_010_C01,-8.261816659,-1.272804321,GABAergic
F2S4_160202_010_D01,-7.564523378,-1.296651543,GABAergic
F2S4_160202_010_E01,-7.157437005,-0.588275702,GABAergic
F2S4_160202_010_F01,-5.845526853,0.022920548,GABAergic
F2S4_160202_010_G01,-6.787001767,-0.384700896,GABAergic
F2S4_160202_010_H01,-8.110740342,-1.276077093,GABAergic
F2S4_160202_011_A01,-8.341398874,-1.265806855,GABAergic
F2S4_160202_011_B01,-8.939760843,-0.04528536,GABAergic
F2S4_160202_011_C01,-6.151974359,0.440905153,GABAergic
F2S4_160202_011_D01,-8.781334558,-0.687861027,GABAergic
F2S4_160202_011_E01,14.08772977,0.887820421,GABAergic
F2S4_160202_011_F01,-11.04576079,4.607134997,GABAergic
F2S4_160202_011_G01,-10.89280859,3.827719866,GABAergic
F2S4_160202_011_H01,-6.450131574,-0.383691178,GABAergic
F2S4_160202_012_A01,-7.972482362,0.852755247,GABAergic
F2S4_160202_012_B01,-10.78329531,4.214369475,GABAergic
F2S4_160202_012_C01,-9.323194184,0.044262408,GABAergic
F2S4_160202_012_D01,-8.448479333,-1.078285636,GABAergic
F2S4_160202_012_E01,-10.81303088,3.705029665,GABAergic
F2S4_160202_012_F01,-8.661780038,-0.135642043,GABAergic
F2S4_160202_012_G01,-10.20235316,3.339189707,GABAergic
F2S4_160202_012_H01,-9.316317239,-0.226553099,GABAergic
F2S4_160202_013_A01,-7.602317491,0.284766256,GABAergic
F2S4_160202_013_B01,-8.167643228,4.337004362,GABAergic
F2S4_160202_013_C01,-9.779677072,2.990264117,GABAergic
F2S4_160202_013_D01,-10.85761801,5.007440268,GABAergic
F2S4_160202_013_E01,-9.709777513,5.190789877,GABAergic
F2S4_160202_013_F01,-10.6344916,5.567683398,GABAergic
F2S4_160202_013_G01,-11.06919447,5.212762057,GABAergic
F2S4_160202_013_H01,-9.874308267,0.081677883,GABAergic
F2S4_160202_014_A01,-8.453332582,2.297804295,GABAergic
F2S4_160202_014_B01,-8.71170012,-0.597016664,GABAergic
F2S4_160202_014_C01,-8.535360971,2.857726752,GABAergic
F2S4_160202_014_D01,-10.64644209,5.500223337,GABAergic
F2S4_160202_014_E01,-10.68742243,5.368039786,GABAergic
F2S4_160202_014_F01,-7.683104196,4.573791682,GABAergic
F2S4_160202_014_G01,-7.927977243,4.238130747,GABAergic
F2S4_160202_014_H01,-8.767250695,2.862995802,GABAergic
F2S4_160202_015_A01,14.54300054,0.997326552,Low Quality
F2S4_160202_015_B01,-9.082163491,2.967586218,GABAergic
F2S4_160202_015_C01,-10.24304835,5.158103644,GABAergic
F2S4_160202_015_D01,-10.77967612,4.999613463,GABAergic
F2S4_160202_015_E01,-10.05198351,5.348076521,GABAergic
F2S4_160202_015_F01,12.96280416,0.737786053,GABAergic
F2S4_160202_015_G01,-10.56261221,4.469439684,GABAergic
F2S4_160202_015_H01,-11.23528162,3.571252762,GABAergic
F2S4_160204_013_A01,-0.655253449,-15.28405935,GABAergic
F2S4_160204_013_B01,0.304899282,-12.5136841,GABAergic
F2S4_160204_013_C01,-6.687462011,-14.03090936,GABAergic
F2S4_160204_013_D01,-7.241251149,-13.83558542,GABAergic
F2S4_160204_013_E01,-0.065786281,-13.96670896,GABAergic
F2S4_160204_013_F01,-4.214271226,-13.157255,GABAergic
F2S4_160204_013_G01,-0.658679524,-13.02515203,GABAergic
F2S4_160204_013_H01,-3.390597739,-14.22807199,GABAergic
F2S4_160204_014_A01,-0.998460093,-11.89670259,GABAergic
F2S4_160204_014_B01,-1.304273405,-15.12378389,GABAergic
F2S4_160204_014_C01,-0.864618817,-13.14244062,GABAergic
F2S4_160204_014_D01,-0.417508462,-13.39940244,GABAergic
F2S4_160204_014_E01,0.116028896,-13.04590589,GABAergic
F2S4_160204_014_F01,0.363556883,-12.56042177,GABAergic
F2S4_160204_014_G01,-1.263475576,-13.47884923,GABAergic
F2S4_160204_014_H01,0.145420573,-12.83020669,GABAergic
F2S4_160204_015_A01,-2.406481424,-11.5631035,GABAergic
F2S4_160204_015_B01,-2.651716628,-12.47811967,GABAergic
F2S4_160204_015_C01,-0.082326093,-13.1263569,GABAergic
F2S4_160204_015_D01,-3.502513089,-11.01631147,GABAergic
F2S4_160204_015_E01,-3.91311995,-11.0010317,GABAergic
F2S4_160204_015_F01,-6.991683641,-13.57594663,GABAergic
F2S4_160204_015_G01,-0.551810303,-13.81803781,GABAergic
F2S4_160204_015_H01,-5.627184549,-14.82739812,GABAergic
F2S4_160204_016_A01,-3.621327081,-11.17882329,GABAergic
F2S4_160204_016_B01,-4.563726106,-11.72553808,GABAergic
F2S4_160204_016_C01,-5.692368665,-12.30893594,GABAergic
F2S4_160204_016_D01,-4.772327104,-15.43428308,GABAergic
F2S4_160204_016_E01,-5.268185773,-12.42593843,GABAergic
F2S4_160204_016_F01,-3.867898622,-11.14647752,GABAergic
F2S4_160204_016_G01,0.114157758,-12.34909612,GABAergic
F2S4_160204_016_H01,-7.144677797,-13.63345605,GABAergic
F2S4_160204_017_A01,-0.142546632,-12.64261609,GABAergic
F2S4_160204_017_B01,-0.692501822,-13.3634184,GABAergic
F2S4_160204_017_C01,-1.966610589,-11.8665703,GABAergic
F2S4_160204_017_D01,-6.378863969,-13.34305555,GABAergic
F2S4_160204_017_E01,-3.724566617,-11.26742154,GABAergic
F2S4_160204_017_F01,-5.611131349,-13.97336179,GABAergic
F2S4_160204_017_G01,-0.277620712,-11.98781091,GABAergic
F2S4_160204_017_H01,-2.838865676,-14.39441282,GABAergic
F2S4_160204_018_A01,-0.647331395,-12.76768571,GABAergic
F2S4_160204_018_C01,-1.968414226,-12.1410864,GABAergic
F2S4_160204_018_D01,-3.357451596,-13.23376066,GABAergic
F2S4_160204_018_E01,-2.126497188,-13.56354028,GABAergic
F2S4_160204_018_F01,0.564411058,-10.91615659,GABAergic
F2S4_160204_018_G01,0.42309869,-11.90103513,GABAergic
F2S4_160204_018_H01,-5.707267919,-13.69433862,GABAergic
F2S4_160204_019_A01,0.771684504,-11.89785653,GABAergic
F2S4_160204_019_B01,-4.869017282,-12.75624162,GABAergic
F2S4_160204_019_C01,-2.941244998,-12.63738042,GABAergic
F2S4_160204_019_D01,-0.65864543,-15.17491037,GABAergic
F2S4_160204_019_E01,-4.422544637,-13.50352651,GABAergic
F2S4_160204_019_F01,-3.247288146,-12.87164384,GABAergic
F2S4_160204_019_G01,-1.787593999,-12.37326032,GABAergic
F2S4_160204_019_H01,-1.239674964,-11.53685457,GABAergic
F2S4_160204_020_A01,-4.744439759,-13.64931947,GABAergic
F2S4_160204_020_B01,-6.258197465,-13.05179578,GABAergic
F2S4_160204_020_C01,-0.232483306,-13.2108534,GABAergic
F2S4_160204_020_D01,-6.183070817,-14.14804632,GABAergic
F2S4_160204_020_E01,-2.459107318,-12.51168901,GABAergic
F2S4_160204_020_F01,-2.731760659,-11.94622117,GABAergic
F2S4_160204_020_G01,-2.404632726,-12.13832265,GABAergic
F2S4_160204_020_H01,-2.641306081,-13.03146058,GABAergic
F2S4_160204_021_A01,-3.62328259,-13.89713556,GABAergic
F2S4_160204_021_B01,-5.823074498,-13.14732343,GABAergic
F2S4_160204_021_C01,-6.356496015,-12.94533426,GABAergic
F2S4_160204_021_D01,-4.355825105,-13.43569929,GABAergic
F2S4_160204_021_E01,-1.516306081,-15.43534452,GABAergic
F2S4_160204_021_F01,-2.455375352,-13.85493261,GABAergic
F2S4_160204_021_G01,-4.857631364,-15.35648614,GABAergic
F2S4_160204_021_H01,-2.946841159,-13.31357843,GABAergic
F2S4_160204_022_A01,-2.303536096,-13.90966112,GABAergic
F2S4_160204_022_B01,-2.565698781,-11.70919305,GABAergic
F2S4_160204_022_C01,-2.727484861,-14.20774633,GABAergic
F2S4_160204_022_D01,-2.973550954,-12.46067506,GABAergic
F2S4_160204_022_E01,-5.489145913,-11.18377763,GABAergic
F2S4_160204_022_F01,-6.423633256,-13.72091562,GABAergic
F2S4_160204_022_G01,0.83523812,-14.72229272,GABAergic
F2S4_160204_022_H01,-4.763098874,-10.66215497,GABAergic
F2S4_160204_023_A01,-4.943946519,-10.52804071,GABAergic
F2S4_160204_023_B01,-3.990705648,-10.71520597,GABAergic
F2S4_160204_023_C01,-4.698547044,-10.41991693,GABAergic
F2S4_160204_023_D01,-3.392342487,-11.28517324,GABAergic
F2S4_160204_023_E01,-3.517011323,-12.28107149,GABAergic
F2S4_160204_023_F01,-4.604431787,-15.80748826,GABAergic
F2S4_160204_023_G01,-4.177207151,-10.77100927,GABAergic
F2S4_160205_023_A01,-1.798078933,-11.98705274,GABAergic
F2S4_160205_023_B01,-2.635412851,-13.77226335,GABAergic
F2S4_160205_023_C01,-0.301387766,-13.76229173,GABAergic
F2S4_160205_023_D01,0.072909227,-12.18820459,GABAergic
F2S4_160205_023_E01,0.462305411,-11.57410604,GABAergic
F2S4_160205_023_F01,-2.663039842,-13.48380453,GABAergic
F2S4_160205_023_G01,-4.950837293,-13.32958967,GABAergic
F2S4_160205_023_H01,-2.869241395,-12.79788762,GABAergic
F2S4_160205_024_A01,-5.198175111,-14.1398018,GABAergic
F2S4_160205_024_B01,-6.076231637,-14.70820314,GABAergic
F2S4_160205_024_C01,0.470713175,-13.93537313,GABAergic
F2S4_160205_024_D01,-7.037867704,-13.1847418,GABAergic
F2S4_160205_024_E01,1.077463231,-10.80747587,GABAergic
F2S4_160205_024_F01,-5.161478677,-15.34993059,GABAergic
F2S4_160205_024_G01,-2.342850366,-9.334297956,GABAergic
F2S4_160205_024_H01,-4.647201219,-14.05252439,GABAergic
F2S4_160205_025_A01,-1.843349853,-11.87809831,GABAergic
F2S4_160205_025_B01,-3.337530294,-14.10226709,GABAergic
F2S4_160205_025_C01,1.461728415,-11.16426832,GABAergic
F2S4_160205_025_D01,-3.90999619,-12.65958482,GABAergic
F2S4_160205_025_F01,-7.024029889,-14.01006204,GABAergic
F2S4_160205_025_G01,-2.503932872,-13.81909734,GABAergic
F2S4_160205_025_H01,-6.067501703,-13.82377511,GABAergic
F2S4_160205_026_A01,0.879069439,-11.48213846,GABAergic
F2S4_160205_026_B01,-0.348547497,-12.65331251,GABAergic
F2S4_160205_026_C01,-2.59861485,-14.43035585,GABAergic
F2S4_160205_026_D01,-3.679599443,-12.65079957,GABAergic
F2S4_160205_026_E01,-5.293428579,-12.73474676,GABAergic
F2S4_160205_026_F01,-1.086134114,-15.46094877,GABAergic
F2S4_160205_026_G01,0.028284929,-13.00213891,GABAergic
F2S4_160205_026_H01,-0.904378095,-12.45250875,GABAergic
F2S4_160205_027_A01,-3.059511104,-12.92631227,GABAergic
F2S4_160205_027_B01,-6.803945222,-14.71794587,GABAergic
F2S4_160205_027_C01,-7.159856477,-13.79235631,GABAergic
F2S4_160205_027_D01,-3.037947335,-12.69512826,GABAergic
F2S4_160205_027_E01,1.184523067,-11.73908788,GABAergic
F2S4_160205_027_F01,-2.757678666,-15.65082246,GABAergic
F2S4_160205_027_G01,-5.935106912,-14.22869188,GABAergic
F2S4_160205_027_H01,-6.922899404,-13.93853456,GABAergic
F2S4_160205_028_A01,-4.033220926,-15.51244623,GABAergic
F2S4_160205_028_B01,-4.56203095,-10.36878377,GABAergic
F2S4_160205_028_C01,-6.288129487,-15.13258916,GABAergic
F2S4_160205_028_D01,-5.712611356,-15.13366109,GABAergic
F2S4_160205_028_E01,-2.424250283,-9.868155302,GABAergic
F2S4_160205_028_F01,-5.113913217,-15.26983243,GABAergic
F2S4_160205_028_G01,-3.439772525,-10.10003454,GABAergic
F2S4_160205_028_H01,-5.223992982,-14.85099012,GABAergic
F2S4_160205_029_A01,-2.341894069,-11.14612657,GABAergic
F2S4_160205_029_B01,-1.762001672,-15.58522207,GABAergic
F2S4_160205_029_C01,-4.7493364,-10.29936582,GABAergic
F2S4_160205_029_D01,-5.27464787,-14.67551881,GABAergic
F2S4_160205_029_E01,-4.673285165,-14.38802892,GABAergic
F2S4_160205_029_F01,-2.020967403,-15.34097749,GABAergic
F2S4_160205_029_G01,-3.672417321,-11.72846013,GABAergic
F2S4_160205_029_H01,-4.834172406,-15.24523431,GABAergic
F2S4_160205_030_A01,-2.920073667,-13.85649949,GABAergic
F2S4_160205_030_B01,-3.071499267,-12.57730371,GABAergic
F2S4_160205_030_C01,-5.36732451,-13.47580224,GABAergic
F2S4_160205_030_D01,-5.896388211,-11.61182672,GABAergic
F2S4_160205_030_E01,-4.537384191,-13.19169599,GABAergic
F2S4_160205_030_F01,0.3242243,-15.08136827,GABAergic
F2S4_160205_030_G01,-2.860245862,-11.89384157,GABAergic
F2S4_160205_030_H01,-5.42342917,-11.16590768,GABAergic
F2S4_160205_031_A01,-5.545518079,-11.60959417,GABAergic
F2S4_160205_031_B01,-3.967954793,-13.54964239,GABAergic
F2S4_160205_031_C01,-6.174798646,-13.23017961,GABAergic
F2S4_160205_031_D01,-5.846667447,-11.8122471,GABAergic
F2S4_160205_031_E01,-5.0896732,-10.49503976,GABAergic
F2S4_160205_031_F01,-4.612013498,-14.90270692,GABAergic
F2S4_160205_031_G01,-3.605614343,-14.47253209,GABAergic
F2S4_160205_032_A01,1.420932016,-11.39182264,GABAergic
F2S4_160205_032_B01,-0.65472261,-15.40034658,GABAergic
F2S4_160205_032_C01,-2.702364364,-12.1764124,GABAergic
F2S4_160205_032_D01,-3.533005395,-11.16951448,GABAergic
F2S4_160205_032_E01,-5.54067246,-13.75408727,GABAergic
F2S4_160205_032_F01,-2.020679631,-12.11770803,GABAergic
F2S4_160205_032_G01,-3.053826966,-11.80066568,GABAergic
F2S4_160205_032_H01,1.096029184,-11.25658685,GABAergic
F2S4_160205_033_A01,-0.45213876,-14.10676366,GABAergic
F2S4_160205_033_B01,1.387416563,-11.61955148,GABAergic
F2S4_160205_033_C01,-5.84398953,-13.69791108,GABAergic
F2S4_160205_033_D01,0.228345296,-12.71489412,GABAergic
F2S4_160205_033_E01,1.065132937,-11.23173601,GABAergic
F2S4_160205_033_F01,-2.463316121,-14.7224806,GABAergic
F2S4_160205_033_G01,-0.689130941,-13.74287111,GABAergic
F2S4_160205_033_H01,-0.629406967,-12.93765241,GABAergic
F2S4_160205_034_A01,-0.101183512,-13.34916288,GABAergic
F2S4_160205_034_B01,-0.100673833,-12.58693773,GABAergic
F2S4_160205_034_C01,-0.448445597,-13.13863164,GABAergic
F2S4_160205_034_D01,-1.965919414,-12.82545549,GABAergic
F2S4_160205_034_E01,-1.297790327,-15.21375257,GABAergic
F2S4_160205_034_F01,0.11465638,-11.63540632,GABAergic
F2S4_160205_034_G01,-1.797777095,-15.47168332,GABAergic
F2S4_160205_034_H01,-6.454657235,-13.5247553,GABAergic
F2S4_160205_035_A01,-6.169144788,-14.5659979,GABAergic
F2S4_160205_035_B01,-2.180582919,-9.976293386,GABAergic
F2S4_160205_035_C01,-2.1020538,-12.17720586,GABAergic
F2S4_160205_035_D01,-0.157849767,-12.88072854,GABAergic
F2S4_160205_035_E01,-1.559790292,-11.04257184,GABAergic
F2S4_160205_035_F01,-5.298525491,-12.79144937,GABAergic
F2S4_160205_035_G01,-0.484427133,-13.62655622,GABAergic
F2S4_160205_035_H01,-3.805097738,-14.17419225,GABAergic
F2S4_160208_002_B01,10.75271543,5.469577013,Glutamatergic
F2S4_160208_002_F01,10.49162897,3.692330538,Glutamatergic
F2S4_160208_002_G01,10.25683912,4.318579851,Glutamatergic
F2S4_160209_001_A01,-3.654324212,4.858694254,Glutamatergic
F2S4_160209_001_B01,-3.708415189,6.872708498,Glutamatergic
F2S4_160209_001_C01,-4.001472631,5.4185068,Glutamatergic
F2S4_160209_001_D01,-0.535988965,5.869916617,Glutamatergic
F2S4_160209_001_E01,6.632843814,8.088062464,Glutamatergic
F2S4_160209_001_F01,-3.082184711,6.383735358,Glutamatergic
F2S4_160209_001_G01,-1.244016447,9.603853403,Glutamatergic
F2S4_160209_001_H01,-2.988477388,5.738679587,Glutamatergic
F2S4_160209_002_A01,0.633385687,10.39666289,Glutamatergic
F2S4_160209_002_B01,0.134225598,6.34327334,Glutamatergic
F2S4_160209_002_C01,-1.280705013,8.422178446,Glutamatergic
F2S4_160209_002_D01,-2.771997848,7.050743281,Glutamatergic
F2S4_160209_002_E01,-0.900349179,9.455894648,Glutamatergic
F2S4_160209_002_F01,-1.306892433,10.41008109,Glutamatergic
F2S4_160209_002_G01,-1.416131654,8.612059771,Glutamatergic
F2S4_160209_002_H01,-2.9966046,6.922785937,Glutamatergic
F2S4_160209_003_A01,-1.388376274,8.497349917,Glutamatergic
F2S4_160209_003_C01,4.802715621,6.751865088,Glutamatergic
F2S4_160209_003_D01,-2.098701873,7.723931013,Glutamatergic
F2S4_160209_003_E01,-2.797841468,7.04195994,Glutamatergic
F2S4_160209_003_F01,-2.004746595,6.14230126,Glutamatergic
F2S4_160209_003_G01,3.80194529,5.986449896,Glutamatergic
F2S4_160209_003_H01,-2.310110488,5.873298346,Glutamatergic
F2S4_160209_004_A01,-2.253151097,5.876964747,Glutamatergic
F2S4_160209_004_B01,-1.293879428,10.32782477,Glutamatergic
F2S4_160209_004_C01,-2.093302646,6.442918001,Glutamatergic
F2S4_160209_004_D01,-12.03052012,-4.978726686,Glutamatergic
F2S4_160209_004_E01,-1.811999479,8.518527209,Glutamatergic
F2S4_160209_004_F01,-1.198557058,13.05342692,Glutamatergic
F2S4_160209_004_G01,-1.21274797,7.539500891,Glutamatergic
F2S4_160209_004_H01,4.103061518,5.457978426,Glutamatergic
F2S4_160209_005_A01,-1.577027717,11.008259,Glutamatergic
F2S4_160209_005_B01,-0.8778824,6.587243258,Glutamatergic
F2S4_160209_005_C01,-1.50579516,8.396562754,Glutamatergic
F2S4_160209_005_D01,-3.470876374,6.119593321,Glutamatergic
F2S4_160209_005_E01,-1.713940301,12.93532771,Glutamatergic
F2S4_160209_005_F01,-2.048528114,8.215788065,Glutamatergic
F2S4_160209_005_G01,-1.103893676,8.503817736,Glutamatergic
F2S4_160209_005_H01,-0.522726455,8.56477183,Glutamatergic
F2S4_160209_007_A01,3.69229897,14.97665042,Glutamatergic
F2S4_160209_007_B01,3.968527398,15.84571093,Glutamatergic
F2S4_160209_007_C01,3.887548289,15.84874171,Glutamatergic
F2S4_160209_007_D01,-3.613872686,-2.653556169,GABAergic
F2S4_160209_007_E01,4.421738944,15.20331496,Glutamatergic
F2S4_160209_007_F01,2.843265376,-0.359224485,GABAergic
F2S4_160209_007_G01,-1.815982976,-1.100437583,GABAergic
F2S4_160209_007_H01,-4.244725385,-2.600995125,GABAergic
F2S4_160209_008_B01,4.338377318,13.70347899,Glutamatergic
F2S4_160209_008_C01,-2.158224263,-1.323650898,GABAergic
F2S4_160209_008_D01,-7.795200982,-0.737652482,GABAergic
F2S4_160209_008_E01,-7.390990415,-0.183256508,GABAergic
F2S4_160209_008_F01,2.673599086,-0.031569691,GABAergic
