"","tSNE_1","tSNE_2"
"mouse1_lib1.final_cell_0059",-32.0495290249923,-3.66054166437163
"mouse1_lib1.final_cell_0060",-5.33978724036649,17.5577453636507
"mouse1_lib1.final_cell_0061",0.060663894213692,16.4276206102055
"mouse1_lib1.final_cell_0062",-32.2338131959325,-11.1563956274605
"mouse1_lib1.final_cell_0063",-31.343602554924,-3.63608573077551
"mouse1_lib1.final_cell_0064",35.4666769001822,8.62645119468008
"mouse1_lib1.final_cell_0065",1.67303738821758,29.9982575318148
"mouse1_lib1.final_cell_0066",-13.3994930140282,30.5913719990312
"mouse1_lib1.final_cell_0067",-27.8244980057804,-8.20859766833219
"mouse1_lib1.final_cell_0068",6.08183343513752,27.2597910644481
"mouse1_lib1.final_cell_0069",33.6473649978295,7.55093727461409
"mouse1_lib1.final_cell_0070",-25.5595088929499,-3.41618021405298
"mouse1_lib1.final_cell_0071",1.07586719570331,5.97961486747918
"mouse1_lib1.final_cell_0072",1.70200477128846,8.88744966212893
"mouse1_lib1.final_cell_0073",34.9387103221954,8.45330393016409
"mouse1_lib1.final_cell_0074",2.28949443515928,10.2026017963603
"mouse1_lib1.final_cell_0075",-10.4041185350256,30.5653893152068
"mouse1_lib1.final_cell_0076",-29.0603064605438,-12.2961863696349
"mouse1_lib1.final_cell_0077",-7.29907872458927,3.72434435148532
"mouse1_lib1.final_cell_0078",-33.3649772677846,-9.66982879520505
"mouse1_lib1.final_cell_0079",31.3297888760481,-12.0452873681133
"mouse1_lib1.final_cell_0080",-2.72053681355234,16.8207733651286
"mouse1_lib1.final_cell_0081",-27.9438153339425,-13.0317816198045
"mouse1_lib1.final_cell_0082",-27.3885378625025,-6.92579716829035
"mouse1_lib1.final_cell_0083",-1.84465425873465,-19.2957380958455
"mouse1_lib1.final_cell_0084",2.77578536909223,-23.9704549864068
"mouse1_lib1.final_cell_0085",-29.2422147968992,-12.1766592839323
"mouse1_lib1.final_cell_0086",-0.577847063211598,17.5848029564811
"mouse1_lib1.final_cell_0087",-23.3057481052188,-11.1683341923379
"mouse1_lib1.final_cell_0088",-30.4278519519145,-7.37058541332765
"mouse1_lib1.final_cell_0089",-0.251637840385337,30.0254781009742
"mouse1_lib1.final_cell_0090",-24.3875802339078,-3.57964510631297
"mouse1_lib1.final_cell_0091",-1.01327030021205,-30.8534236536306
"mouse1_lib1.final_cell_0092",32.1626496918448,4.25320940276563
"mouse1_lib1.final_cell_0093",1.89729222225203,29.0495865315708
"mouse1_lib1.final_cell_0094",0.91177830324303,8.20430195991595
"mouse1_lib1.final_cell_0095",-33.096589890829,-5.66508776584841
"mouse1_lib1.final_cell_0096",8.23988415309321,-7.82030639317362
"mouse1_lib1.final_cell_0097",1.6382795523928,30.966115717636
"mouse1_lib1.final_cell_0098",-27.9226582367843,-2.56258875025236
"mouse1_lib1.final_cell_0099",-27.758473250362,-10.1972607033848
"mouse1_lib1.final_cell_0100",30.7430099136875,0.0769198841624251
"mouse1_lib1.final_cell_0101",-4.99252190033722,31.2622440971938
"mouse1_lib1.final_cell_0102",31.2182542763496,4.54845490230014
"mouse1_lib1.final_cell_0103",10.6718072708475,15.4344654485724
"mouse1_lib1.final_cell_0104",-33.0692621216375,-13.8895511846199
"mouse1_lib1.final_cell_0105",31.6149786428912,-16.4213338255274
"mouse1_lib1.final_cell_0106",-0.992174224810675,22.6557787482495
"mouse1_lib1.final_cell_0107",28.3940727244169,-16.6309362558536
"mouse1_lib1.final_cell_0108",-0.557634158460538,21.9099082239083
"mouse1_lib1.final_cell_0109",-5.19894034194463,23.717924955088
"mouse1_lib1.final_cell_0110",30.8784349319176,-11.0249277492129
"mouse1_lib1.final_cell_0111",-4.16934425793341,-17.2994717570149
"mouse1_lib1.final_cell_0112",26.8575626925293,25.2443136171991
"mouse1_lib1.final_cell_0113",4.94496613063649,8.17407322822073
"mouse1_lib1.final_cell_0114",8.66490699546551,2.12390616950465
"mouse1_lib1.final_cell_0115",33.0540236238399,5.26294406187926
"mouse1_lib1.final_cell_0116",26.8180034627556,25.6737346365072
"mouse1_lib1.final_cell_0117",-3.09974408319087,13.7738929088238
"mouse1_lib1.final_cell_0118",-6.27867867069063,20.5404349700327
"mouse1_lib1.final_cell_0119",3.19154580128365,22.1874572781319
"mouse1_lib1.final_cell_0120",32.4840393509028,-3.05462249503418
"mouse1_lib1.final_cell_0121",5.48090657309124,5.69831328026903
"mouse1_lib1.final_cell_0122",7.77303831310435,-22.3955056527504
"mouse1_lib1.final_cell_0123",7.00433324372311,3.28852032056223
"mouse1_lib1.final_cell_0124",26.1812873037599,24.6183872918425
"mouse1_lib1.final_cell_0125",-15.0112213861543,29.3845380812937
"mouse1_lib1.final_cell_0126",29.0563605467516,-14.4386745465125
"mouse1_lib1.final_cell_0127",-29.8039112913889,-8.03585440862679
"mouse1_lib1.final_cell_0128",11.3555846245106,10.533367392627
"mouse1_lib1.final_cell_0129",-3.54310423432393,18.391427910097
"mouse1_lib1.final_cell_0130",-4.21392038951007,29.8149706854359
"mouse1_lib1.final_cell_0131",-12.4980668237157,18.7864145193802
"mouse1_lib1.final_cell_0132",3.33069791987891,21.116994155849
"mouse1_lib1.final_cell_0133",-33.4160817985535,-13.5201198032258
"mouse1_lib1.final_cell_0134",8.8015917379722,7.79794988745094
"mouse1_lib1.final_cell_0135",-29.6349379755473,-2.35058937490365
"mouse1_lib1.final_cell_0136",5.46626069076564,-15.7485040732456
"mouse1_lib1.final_cell_0137",7.91982951230805,6.807711766603
"mouse1_lib1.final_cell_0138",4.64443645246964,12.0951669289523
"mouse1_lib1.final_cell_0139",-4.1210748972501,-17.3218049133505
"mouse1_lib1.final_cell_0140",-31.7074387572118,-2.53096850659766
"mouse1_lib1.final_cell_0141",-0.402688181912978,28.8182534733078
"mouse1_lib1.final_cell_0142",4.63582089841191,23.5481367316118
"mouse1_lib1.final_cell_0143",-2.35648300730155,23.7624468930049
"mouse1_lib1.final_cell_0144",6.40602802899196,7.86981407156983
"mouse1_lib1.final_cell_0145",32.4677879004082,4.51776503066168
"mouse1_lib1.final_cell_0146",6.12971513391819,-15.9840830207522
"mouse1_lib1.final_cell_0147",3.69712603395209,15.0162371235658
"mouse1_lib1.final_cell_0148",-2.8996840221051,18.4852790387054
"mouse1_lib1.final_cell_0149",4.49189578372938,9.32466255004193
"mouse1_lib1.final_cell_0150",0.533070094199221,21.6241278582775
"mouse1_lib1.final_cell_0151",-27.0539867013678,-2.81563941290835
"mouse1_lib1.final_cell_0152",9.84316486290022,0.863814313010017
"mouse1_lib1.final_cell_0153",-31.8731903709327,-2.54411987740676
"mouse1_lib1.final_cell_0154",6.56470961030446,2.13753694362436
"mouse1_lib1.final_cell_0155",-31.6991460570071,-5.51324499457834
"mouse1_lib1.final_cell_0156",2.71440365366598,-12.6939830292279
"mouse1_lib1.final_cell_0157",33.5738298214919,7.17446118065155
"mouse1_lib1.final_cell_0158",-3.1589993454609,11.0438209796335
"mouse1_lib1.final_cell_0159",-20.7456339965056,-11.4217483607144
"mouse1_lib1.final_cell_0160",27.2065064058122,26.5400195222908
"mouse1_lib1.final_cell_0161",6.56636689687016,-31.6298379032741
"mouse1_lib1.final_cell_0162",24.7568828468913,19.1339745561185
"mouse1_lib1.final_cell_0163",10.357003084019,15.404171701379
"mouse1_lib1.final_cell_0164",-5.72884885949111,20.3311251913233
"mouse1_lib1.final_cell_0165",-23.4530542789081,-2.98853851534825
"mouse1_lib1.final_cell_0166",5.95453441081657,-13.0697326610606
"mouse1_lib1.final_cell_0167",4.83603103715186,-16.1563847024989
"mouse1_lib1.final_cell_0168",-7.24103066434334,18.27829523104
"mouse1_lib1.final_cell_0169",5.97308151518436,5.97981745725889
"mouse1_lib1.final_cell_0170",3.63343138892828,18.5132907805763
"mouse1_lib1.final_cell_0171",-6.79260540316673,17.1845193338585
"mouse1_lib1.final_cell_0172",4.87552763123939,7.98459586943665
"mouse1_lib1.final_cell_0173",2.54942972863521,6.70289078716038
"mouse1_lib1.final_cell_0174",-3.98306513158654,11.7527321599682
"mouse1_lib1.final_cell_0175",-24.5822892777681,-3.54808372957491
"mouse1_lib1.final_cell_0176",-25.1099346435819,-10.9394234973135
"mouse1_lib1.final_cell_0177",-3.4492388537812,8.3895965392357
"mouse1_lib1.final_cell_0178",-17.7254401026468,-11.9977277313582
"mouse1_lib1.final_cell_0179",2.00567758121845,15.8302196351579
"mouse1_lib1.final_cell_0180",-4.75035582765432,27.6569785166041
"mouse1_lib1.final_cell_0181",-5.80820832850379,25.4696803259508
"mouse1_lib1.final_cell_0182",35.2402209136843,7.98757464480671
"mouse1_lib1.final_cell_0183",-27.039798120056,-10.949887091327
"mouse1_lib1.final_cell_0184",-26.2169637993296,-12.4663801802459
"mouse1_lib1.final_cell_0185",-30.0192974633558,-10.601687903895
"mouse1_lib1.final_cell_0186",4.69560626105615,-9.38086466908981
"mouse1_lib1.final_cell_0187",30.1579693408448,2.29127789352034
"mouse1_lib1.final_cell_0188",28.3699943306836,0.346001717216712
"mouse1_lib1.final_cell_0189",2.39747600347003,-14.0007254325022
"mouse1_lib1.final_cell_0190",-5.56129072669766,15.1621655705643
"mouse1_lib1.final_cell_0191",6.18851555928648,14.8478119875294
"mouse1_lib1.final_cell_0192",-31.8540283071268,-5.68634072313654
"mouse1_lib1.final_cell_0193",-23.3689732689129,-9.07301756109077
"mouse1_lib1.final_cell_0194",-31.208698347199,-2.36225329388716
"mouse1_lib1.final_cell_0195",30.6148422823465,-12.5774721689918
"mouse1_lib1.final_cell_0196",5.85486568627328,20.9899671471804
"mouse1_lib1.final_cell_0197",8.97895115441181,16.3411716643875
"mouse1_lib1.final_cell_0198",-4.67918410760991,22.1034157967781
"mouse1_lib1.final_cell_0199",-11.1772724221501,23.8498637078392
"mouse1_lib1.final_cell_0200",-23.7440722212679,-2.90703071206994
"mouse1_lib1.final_cell_0201",-27.8996149577241,-11.6360923489082
"mouse1_lib1.final_cell_0202",-25.0136551778775,-3.10645422170478
"mouse1_lib1.final_cell_0203",31.6215695502755,4.82980362170507
"mouse1_lib1.final_cell_0204",31.3331741827854,4.89971448212443
"mouse1_lib1.final_cell_0205",0.136889182465651,-18.9951160542406
"mouse1_lib1.final_cell_0206",-0.0575294539872243,16.9051712514721
"mouse1_lib1.final_cell_0207",29.282260291909,-15.2843270269136
"mouse1_lib1.final_cell_0208",29.908702763451,1.40142601201356
"mouse1_lib1.final_cell_0209",-1.63762864673882,7.0204880453071
"mouse1_lib1.final_cell_0210",-17.2835627769126,-10.0310441542583
"mouse1_lib1.final_cell_0211",-8.09280563561746,26.1416122110913
"mouse1_lib1.final_cell_0212",3.24941632505939,-12.0346315877056
"mouse1_lib1.final_cell_0213",-4.59730082917369,27.1338164964624
"mouse1_lib1.final_cell_0214",11.8364333580652,11.5834983562207
"mouse1_lib1.final_cell_0215",-25.8241826159167,-3.05131879981898
"mouse1_lib1.final_cell_0216",3.5689560195634,12.9513671148511
"mouse1_lib1.final_cell_0217",-0.598308725016995,-22.425904602124
"mouse1_lib1.final_cell_0218",8.78948299357136,8.88887396229338
"mouse1_lib1.final_cell_0219",-13.3452882426895,16.0583951346014
"mouse1_lib1.final_cell_0220",9.30384633816481,-21.4731618929722
"mouse1_lib1.final_cell_0221",-23.060808184956,-3.12006726964409
"mouse1_lib1.final_cell_0222",29.1842594193614,-14.4803525582276
"mouse1_lib1.final_cell_0223",1.10914499123752,23.8662448813214
"mouse1_lib1.final_cell_0224",-10.3475354105874,24.4946174113517
"mouse1_lib1.final_cell_0225",2.11668812487166,-19.2455119909466
"mouse1_lib1.final_cell_0226",5.06649083520742,-15.4720055760843
"mouse1_lib1.final_cell_0227",-18.940185334903,-10.3321441489338
"mouse1_lib1.final_cell_0228",6.40468149730214,-20.9904580702227
"mouse1_lib1.final_cell_0229",-6.15634180798624,4.21010492487231
"mouse1_lib1.final_cell_0230",10.8067762264874,9.29641188492417
"mouse1_lib1.final_cell_0231",6.92987811842197,-24.617907921042
"mouse1_lib1.final_cell_0232",-24.1032106360109,-3.50972961461754
"mouse1_lib1.final_cell_0233",31.950706644841,3.64010625454948
"mouse1_lib1.final_cell_0234",30.0004365937832,-12.615457166945
"mouse1_lib1.final_cell_0235",33.7076456792735,7.97115847611463
"mouse1_lib1.final_cell_0236",-19.4814622513583,-10.2736897669972
"mouse1_lib1.final_cell_0237",27.9501539074346,-16.7680221048224
"mouse1_lib1.final_cell_0238",-21.2762158150686,-8.03805385077149
"mouse1_lib1.final_cell_0239",-17.9894653577716,-10.4615506554909
"mouse1_lib1.final_cell_0240",4.08654897577215,12.831843984723
"mouse1_lib1.final_cell_0241",-1.90395133696907,10.9867379362538
"mouse1_lib1.final_cell_0242",-2.27013730850973,-17.5912544953802
"mouse1_lib1.final_cell_0243",-0.242372018950808,11.355234217345
"mouse1_lib1.final_cell_0244",-28.2012334448879,-2.43570573942246
"mouse1_lib1.final_cell_0245",-2.00367491651004,-24.7666975254186
"mouse1_lib1.final_cell_0246",5.81590341363204,-10.2481599849722
"mouse1_lib1.final_cell_0247",-7.37544945447799,22.3470012965492
"mouse1_lib1.final_cell_0248",-12.9355852556737,17.2667897399669
"mouse1_lib1.final_cell_0249",-23.3088939523869,-4.33748527033317
"mouse1_lib1.final_cell_0250",-23.3020493070564,-3.71272045841563
"mouse1_lib1.final_cell_0251",30.8423960644835,2.53879481787667
"mouse1_lib1.final_cell_0252",-2.06267233620387,2.79501053934542
"mouse1_lib1.final_cell_0253",30.8503278669446,-11.8093036089985
"mouse1_lib1.final_cell_0254",7.62462546836784,-15.3556358827776
"mouse1_lib1.final_cell_0255",-18.7211200562678,-7.36373376205633
"mouse1_lib1.final_cell_0256",-23.9903739719949,-7.03962507734003
"mouse1_lib1.final_cell_0257",2.09923715907605,16.205436586895
"mouse1_lib1.final_cell_0258",-17.7699924941983,-10.80725477123
"mouse1_lib1.final_cell_0259",-7.5959453789129,31.5540622912187
"mouse1_lib1.final_cell_0260",-16.452953350337,-10.1605371548457
"mouse1_lib1.final_cell_0261",-26.4032193651655,-10.702292369097
"mouse1_lib1.final_cell_0262",-26.4407823228124,-10.7089340700716
"mouse1_lib1.final_cell_0263",23.995197403385,17.7826633308648
"mouse1_lib1.final_cell_0264",-20.2243452115089,-10.8377296200079
"mouse1_lib1.final_cell_0265",23.5298136604576,17.0364312915592
"mouse1_lib1.final_cell_0266",-27.5226334017957,-11.111344194057
"mouse1_lib1.final_cell_0267",-16.8795250191916,-9.80166004696383
"mouse1_lib1.final_cell_0268",-6.95582869599901,14.1223400967586
"mouse1_lib1.final_cell_0269",-25.256443424067,-10.0134135420646
"mouse1_lib1.final_cell_0270",8.35107938252447,6.99275050742099
"mouse1_lib1.final_cell_0271",-19.3571632102432,-7.58313359055778
"mouse1_lib1.final_cell_0272",-16.3889497401168,-10.4508252132066
"mouse1_lib1.final_cell_0273",-16.863139046689,-7.95496662229114
"mouse1_lib1.final_cell_0274",-19.4417217778505,-10.7848122615753
"mouse1_lib1.final_cell_0275",30.2052859190316,2.69930360348732
"mouse1_lib1.final_cell_0276",30.0027027129309,4.46480582201869
"mouse1_lib1.final_cell_0277",-17.9713831317587,-10.1312561181097
"mouse1_lib2.final_cell_0001",4.52624140714561,27.2009335089201
"mouse1_lib2.final_cell_0002",29.0115627728964,-17.4226606611107
"mouse1_lib2.final_cell_0003",-0.697032466820528,-35.7379202383933
"mouse1_lib2.final_cell_0004",2.02271399146344,-21.7407519036792
"mouse1_lib2.final_cell_0005",1.94634506457311,5.63129214157679
"mouse1_lib2.final_cell_0006",1.96962937701743,21.4507220427875
"mouse1_lib2.final_cell_0007",-31.1039326874673,-2.85643511010931
"mouse1_lib2.final_cell_0008",13.6245182566526,13.7821596568422
"mouse1_lib2.final_cell_0009",-3.10247127576127,-21.7401705167191
"mouse1_lib2.final_cell_0010",29.513060032929,-17.3220406685314
"mouse1_lib2.final_cell_0011",-28.7177552680312,-7.84251882777484
"mouse1_lib2.final_cell_0012",-28.3878398187836,-7.91162988933924
"mouse1_lib2.final_cell_0013",-24.9474700938633,-4.7922021158471
"mouse1_lib2.final_cell_0014",27.5695399891741,-16.7854492931419
"mouse1_lib2.final_cell_0015",5.3766070219355,17.3334025659601
"mouse1_lib2.final_cell_0016",-29.2478122761798,-2.3334341264195
"mouse1_lib2.final_cell_0017",-32.2880601884518,-3.20396776519517
"mouse1_lib2.final_cell_0018",35.4498791940446,9.04820085747123
"mouse1_lib2.final_cell_0019",9.97305277060442,2.82465406700847
"mouse1_lib2.final_cell_0020",-35.5978039119273,-12.5678355335889
"mouse1_lib2.final_cell_0021",-20.044159132592,-8.25251638655851
"mouse1_lib2.final_cell_0022",-32.5686368347223,-11.6736630672719
"mouse1_lib2.final_cell_0023",-33.6691515240822,-13.0538390515628
"mouse1_lib2.final_cell_0024",-34.9071339220716,-11.8024193803578
"mouse1_lib2.final_cell_0025",-2.06451900007975,22.6666364596264
"mouse1_lib2.final_cell_0026",-27.3384116230104,-6.91686447215421
"mouse1_lib2.final_cell_0027",-29.3691074238119,-2.25116627175743
"mouse1_lib2.final_cell_0028",-32.3388258343765,-13.9153308573081
"mouse1_lib2.final_cell_0029",-26.2276624981291,-3.1639334814122
"mouse1_lib2.final_cell_0030",-33.5690418069255,-14.2892419719951
"mouse1_lib2.final_cell_0031",32.5701735102321,-2.26588079004391
"mouse1_lib2.final_cell_0032",-2.43043211452672,7.90507332074701
"mouse1_lib2.final_cell_0033",1.38037126225176,4.34821678157725
"mouse1_lib2.final_cell_0034",-1.10333058185709,8.84388755352304
"mouse1_lib2.final_cell_0035",30.3912923158312,0.204869335062177
"mouse1_lib2.final_cell_0036",-18.8826243867409,-8.36546166728593
"mouse1_lib2.final_cell_0037",-0.0473125762418091,8.60945072980348
"mouse1_lib2.final_cell_0038",1.94814882280588,11.2656223021047
"mouse1_lib2.final_cell_0039",4.86013500426291,1.19410309674425
"mouse1_lib2.final_cell_0040",-26.6175795455604,-4.2324157431398
"mouse1_lib2.final_cell_0041",-2.68251165783814,12.8968647252905
"mouse1_lib2.final_cell_0042",3.34473805830074,12.8703838389343
"mouse1_lib2.final_cell_0043",-32.7001809686158,-9.24873327466267
"mouse1_lib2.final_cell_0044",0.940435647049955,6.15492973650033
"mouse1_lib2.final_cell_0045",-27.9595715163123,-4.26653184332726
"mouse1_lib2.final_cell_0046",34.5524282897128,7.9739758942541
"mouse1_lib2.final_cell_0047",-21.7251464913172,-7.94037617790714
"mouse1_lib2.final_cell_0048",34.5097433926021,8.66843409466585
"mouse1_lib2.final_cell_0049",-7.34979902581781,32.1987397430806
"mouse1_lib2.final_cell_0050",32.4902254384429,-2.53256767594363
"mouse1_lib2.final_cell_0051",-33.5668354094341,-9.76876879430011
"mouse1_lib2.final_cell_0052",-34.8720970975379,-12.2055347440264
"mouse1_lib2.final_cell_0053",-12.929222077195,28.2734702494163
"mouse1_lib2.final_cell_0054",-32.6319613534844,-7.50057481176963
"mouse1_lib2.final_cell_0055",33.5749733105748,6.50834410068851
"mouse1_lib2.final_cell_0056",32.4982253442493,-3.20874483079282
"mouse1_lib2.final_cell_0057",24.823175957635,19.323940612574
"mouse1_lib2.final_cell_0058",4.80064437285349,21.8610577697952
"mouse1_lib2.final_cell_0059",-32.777740385922,-6.25400654154702
"mouse1_lib2.final_cell_0060",6.10126100629563,27.2542587479987
"mouse1_lib2.final_cell_0061",-8.10362218197391,32.9934635386541
"mouse1_lib2.final_cell_0062",2.92572822154394,14.2394288511103
"mouse1_lib2.final_cell_0063",2.39979852584057,29.9806300803942
"mouse1_lib2.final_cell_0064",-0.61237972383,-36.0805704094594
"mouse1_lib2.final_cell_0065",-2.71693029195227,16.7256667955195
"mouse1_lib2.final_cell_0066",-32.6912767570714,-6.10696606540095
"mouse1_lib2.final_cell_0067",-5.97070947517011,29.9723644423677
"mouse1_lib2.final_cell_0068",-33.379367571095,-12.4294677920342
"mouse1_lib2.final_cell_0069",35.30733525986,9.79165963535246
"mouse1_lib2.final_cell_0070",7.04251283807972,16.0032045129958
"mouse1_lib2.final_cell_0071",-33.8287697303347,-7.11205639684994
"mouse1_lib2.final_cell_0072",-33.0138779467377,-9.56124459719099
"mouse1_lib2.final_cell_0073",-7.65005328423158,31.7294456634966
"mouse1_lib2.final_cell_0074",-9.55521470485265,17.932818628237
"mouse1_lib2.final_cell_0075",5.71095806112765,16.8323571773347
"mouse1_lib2.final_cell_0076",1.41022091439093,6.26855015674431
"mouse1_lib2.final_cell_0077",-32.3697881423527,-7.06069973848461
"mouse1_lib2.final_cell_0078",29.8235935132829,0.666004862855781
"mouse1_lib2.final_cell_0079",26.2916975975237,25.994688966667
"mouse1_lib2.final_cell_0080",5.31635306641898,18.7701141707699
"mouse1_lib2.final_cell_0081",-28.0833132199539,-7.94135130356379
"mouse1_lib2.final_cell_0082",-0.905494666959268,27.5162389118625
"mouse1_lib2.final_cell_0083",-31.3970223723025,-7.95886697010625
"mouse1_lib2.final_cell_0084",2.73984124731319,28.9212565902563
"mouse1_lib2.final_cell_0085",9.27749142677327,-16.41148645383
"mouse1_lib2.final_cell_0086",7.01361948105667,-22.5255721880135
"mouse1_lib2.final_cell_0087",3.27824716323531,26.2825439843705
"mouse1_lib2.final_cell_0088",26.6664412435712,26.5867477303522
"mouse1_lib2.final_cell_0089",1.11927097455101,23.4274325468403
"mouse1_lib2.final_cell_0090",6.7911711735721,0.45833448417899
"mouse1_lib2.final_cell_0091",6.89020807088308,20.8304195400666
"mouse1_lib2.final_cell_0092",0.988205605251134,18.1541612569801
"mouse1_lib2.final_cell_0093",28.4234845573607,-16.5837314883308
"mouse1_lib2.final_cell_0094",-1.43696755227475,21.5520360838922
"mouse1_lib2.final_cell_0095",33.9678775038758,6.92521535722168
"mouse1_lib2.final_cell_0096",7.36459617406802,9.36988270466317
"mouse1_lib2.final_cell_0097",-7.46534107172204,17.9941887559558
"mouse1_lib2.final_cell_0098",2.31408149891099,7.5761420596073
"mouse1_lib2.final_cell_0099",27.1091887969515,27.3713235457952
"mouse1_lib2.final_cell_0100",-30.5880655579407,-4.16428195778761
"mouse1_lib2.final_cell_0101",-11.4702089062781,23.7801241234383
"mouse1_lib2.final_cell_0102",35.2331483764878,6.10216753326706
"mouse1_lib2.final_cell_0103",-7.68863398204897,7.53282421034971
"mouse1_lib2.final_cell_0104",3.90399479488304,25.8352917049277
"mouse1_lib2.final_cell_0105",-2.60891286914429,-28.0813770629258
"mouse1_lib2.final_cell_0106",26.0602092687021,25.4235571066587
"mouse1_lib2.final_cell_0107",13.7124443742964,13.8308305432487
"mouse1_lib2.final_cell_0108",7.96418040293332,6.65764520202147
"mouse1_lib2.final_cell_0109",10.1766109736211,13.6334770214571
"mouse1_lib2.final_cell_0110",-26.5121771694122,-9.97693280124935
"mouse1_lib2.final_cell_0111",10.6013766989331,-0.42361475727082
"mouse1_lib2.final_cell_0112",10.3163707835006,1.46988420395664
"mouse1_lib2.final_cell_0113",4.99384365345693,-30.8864485874475
"mouse1_lib2.final_cell_0114",29.5035526228247,-13.9522529178543
"mouse1_lib2.final_cell_0115",-3.5026165759624,30.1551382017454
"mouse1_lib2.final_cell_0116",-6.14709367798184,20.7378558420851
"mouse1_lib2.final_cell_0117",-29.6676040899237,-2.96139877248201
"mouse1_lib2.final_cell_0118",-6.83263257907625,8.74618153123979
"mouse1_lib2.final_cell_0119",34.4898637475313,7.06686577400355
"mouse1_lib2.final_cell_0120",-2.87359803190452,10.4707433484787
"mouse1_lib2.final_cell_0121",4.66547402597467,-16.4216582391805
"mouse1_lib2.final_cell_0122",-6.42891852701871,30.052561643317
"mouse1_lib2.final_cell_0123",1.99583445534168,-20.0921282028623
