,tSNE_1,tSNE_2
F2S4_160202_003_C01,-11.99144285,13.0329579
F2S4_160202_003_D01,-31.81325646,0.50590758
F2S4_160202_003_E01,18.46404608,-15.24231273
F2S4_160202_003_F01,-8.770888456,7.819518767
F2S4_160202_003_G01,-21.27099358,24.17308597
F2S4_160202_003_H01,3.795566348,25.08139862
F2S4_160202_004_A01,-18.00426232,22.23601298
F2S4_160202_004_B01,-18.17122418,13.71100049
F2S4_160202_004_C01,2.066951015,10.00626659
F2S4_160202_004_D01,21.4403464,9.670614974
F2S4_160202_004_F01,-12.19536934,6.88420245
F2S4_160202_004_G01,26.88567494,-7.059555434
F2S4_160202_004_H01,12.78014958,1.167264442
F2S4_160202_005_A01,-21.73879424,17.32942777
F2S4_160202_005_B01,-37.82513382,12.79728521
F2S4_160202_005_C01,-32.68933879,-4.631160209
F2S4_160202_005_D01,1.032014964,14.07810933
F2S4_160202_005_E01,-2.622121442,9.205140721
F2S4_160202_005_F01,-27.76458133,2.321909248
F2S4_160202_005_G01,1.784351949,16.84304137
F2S4_160202_005_H01,-26.04113624,17.2755936
F2S4_160202_006_A01,26.39312138,-8.459477295
F2S4_160202_006_B01,-12.09233663,-7.544240558
F2S4_160202_006_C01,-9.284583971,7.000784542
F2S4_160202_006_D01,-9.438323523,22.65418913
F2S4_160202_006_E01,-22.13283196,11.45875281
F2S4_160202_006_F01,-26.36613014,14.87547281
F2S4_160202_007_A01,15.39514887,-9.113628973
F2S4_160202_007_B01,0.497823028,21.4871192
F2S4_160202_007_C01,-0.152482425,19.70641817
F2S4_160202_007_D01,-17.00045954,11.43904477
F2S4_160202_007_E01,-2.345046381,10.13255916
F2S4_160202_007_F01,-21.00297265,22.15341392
F2S4_160202_007_G01,-20.25152576,24.02536814
F2S4_160202_007_H01,-17.05119103,-10.42621408
F2S4_160202_008_A01,-27.35611428,10.95667578
F2S4_160202_008_B01,-2.172888127,7.418060241
F2S4_160202_008_C01,-13.28606394,13.34410197
F2S4_160202_008_D01,-13.75341573,16.15467192
F2S4_160202_008_E01,-21.17126446,-23.02339554
F2S4_160202_008_F01,6.01288207,-0.561047265
F2S4_160202_008_G01,5.729569004,-30.65861355
F2S4_160202_008_H01,-12.25236846,20.71710773
F2S4_160202_009_A01,22.08670169,-10.34224658
F2S4_160202_009_B01,-27.24095707,-24.68870059
F2S4_160202_009_C01,12.49565949,6.136068656
F2S4_160202_009_D01,-0.659331279,19.95258216
F2S4_160202_009_E01,-6.053756478,-22.0416701
F2S4_160202_009_F01,-5.829926247,22.86323084
F2S4_160202_009_G01,-6.648573425,30.38487829
F2S4_160202_009_H01,-9.446074413,6.298059656
F2S4_160202_010_A01,-28.87700289,6.909572441
F2S4_160202_010_B01,20.03478772,-3.787578121
F2S4_160202_010_C01,21.8728596,10.27689135
F2S4_160202_010_D01,-1.22965023,8.295875945
F2S4_160202_010_E01,-12.9021559,9.848008264
F2S4_160202_010_F01,13.14509097,-13.27596282
F2S4_160202_010_G01,-0.808467094,-20.88061821
F2S4_160202_010_H01,11.78996404,5.566210484
F2S4_160202_011_A01,17.71057738,-2.246047562
F2S4_160202_011_B01,-28.54528315,-2.976669309
F2S4_160202_011_C01,-11.90936289,16.27663355
F2S4_160202_011_D01,6.856001209,13.27567343
F2S4_160202_011_E01,26.2102942,-7.857498179
F2S4_160202_011_F01,-31.53356849,19.90816857
F2S4_160202_011_G01,-4.305630844,-3.821744814
F2S4_160202_011_H01,9.705692189,-13.7198389
F2S4_160202_012_A01,-9.070497209,7.030795297
F2S4_160202_012_B01,-20.80671228,4.950004705
F2S4_160202_012_C01,-4.987470379,-23.33142733
F2S4_160202_012_D01,13.25005336,-5.475987642
F2S4_160202_012_E01,-38.81773891,16.23305187
F2S4_160202_012_F01,0.346613444,-20.69674631
F2S4_160202_012_G01,-30.69256522,8.937724207
F2S4_160202_012_H01,-1.884565075,-3.514892911
F2S4_160202_013_A01,-9.306377301,5.03331511
F2S4_160202_013_B01,-20.38143432,34.40161775
F2S4_160202_013_C01,-14.30346759,15.86302374
F2S4_160202_013_D01,-25.40608174,24.70403485
F2S4_160202_013_E01,-29.95070486,9.486336136
F2S4_160202_013_F01,-25.202145,-20.73746671
F2S4_160202_013_G01,0.046660398,6.823253091
F2S4_160202_013_H01,-15.40063401,-40.30178853
F2S4_160202_014_A01,-12.92892378,19.62859325
F2S4_160202_014_B01,17.04968698,0.658340803
F2S4_160202_014_C01,11.14007433,-0.798687427
F2S4_160202_014_D01,-35.2432312,5.678226413
F2S4_160202_014_E01,-30.16277344,13.52352191
F2S4_160202_014_F01,-22.66011681,16.47262308
F2S4_160202_014_G01,18.57614302,2.242254594
F2S4_160202_014_H01,-12.60717711,23.62451633
F2S4_160202_015_A01,-1.808324017,-30.25233452
F2S4_160202_015_B01,-8.855330069,14.02103459
F2S4_160202_015_C01,-23.93579399,31.72488944
F2S4_160202_015_D01,-27.49495851,22.93025952
F2S4_160202_015_E01,-32.96465491,27.13453358
F2S4_160202_015_F01,-11.65615408,-8.044807984
F2S4_160202_015_G01,14.44956865,14.15551383
F2S4_160202_015_H01,-33.9335932,-7.568799257
F2S4_160204_013_A01,29.53754309,11.90384059
F2S4_160204_013_B01,28.18746401,-0.298328435
F2S4_160204_013_C01,-21.33693771,20.26221104
F2S4_160204_013_D01,10.30065596,27.58015667
F2S4_160204_013_E01,18.6872643,0.268851876
F2S4_160204_013_F01,21.75611622,25.37049077
F2S4_160204_013_G01,16.54167513,5.63913517
F2S4_160204_013_H01,18.12426094,21.81235519
F2S4_160204_014_A01,31.13484708,13.14260934
F2S4_160204_014_B01,30.83058274,13.00705465
F2S4_160204_014_C01,13.8303976,7.151334857
F2S4_160204_014_D01,-19.71045204,34.30708892
F2S4_160204_014_E01,18.98440863,3.931721721
F2S4_160204_014_F01,18.01820075,-17.54472631
F2S4_160204_014_G01,-21.53299853,18.50317384
F2S4_160204_014_H01,22.48603211,20.83686256
F2S4_160204_015_A01,10.86010955,37.6068988
F2S4_160204_015_B01,-26.39082654,30.39981028
F2S4_160204_015_C01,21.15263357,3.003084782
F2S4_160204_015_D01,17.70246381,-6.500956647
F2S4_160204_015_E01,28.19911952,19.57831813
F2S4_160204_015_F01,-0.377864285,38.04655846
F2S4_160204_015_G01,26.98025726,9.976375106
F2S4_160204_015_H01,21.99989163,-6.197583878
F2S4_160204_016_A01,10.13042306,21.16722232
F2S4_160204_016_B01,-7.35049884,14.89058358
F2S4_160204_016_C01,20.86865341,20.98599224
F2S4_160204_016_D01,20.59452625,14.51743728
F2S4_160204_016_E01,21.70270146,3.594119374
F2S4_160204_016_F01,3.524282772,24.00883876
F2S4_160204_016_G01,17.68499994,16.30434336
F2S4_160204_016_H01,27.58164399,3.830498926
F2S4_160204_017_A01,22.48600222,18.44868199
F2S4_160204_017_B01,22.13812534,4.364456379
F2S4_160204_017_C01,19.72729515,-1.469032783
F2S4_160204_017_D01,12.33536672,10.5423972
F2S4_160204_017_E01,23.07367327,16.29388384
F2S4_160204_017_F01,-12.77611077,2.830711248
F2S4_160204_017_G01,0.139981434,10.35890484
F2S4_160204_017_H01,14.27312926,35.66411483
F2S4_160204_018_A01,23.38486469,18.81648662
F2S4_160204_018_C01,5.785726648,42.6878544
F2S4_160204_018_D01,14.33018681,10.25030575
F2S4_160204_018_E01,15.96444281,24.08815617
F2S4_160204_018_F01,24.52252854,15.1138954
F2S4_160204_018_G01,13.98974469,33.80670717
F2S4_160204_018_H01,2.66756122,1.482740187
F2S4_160204_019_A01,15.60227809,37.95474721
F2S4_160204_019_B01,19.78783835,23.77094362
F2S4_160204_019_C01,16.15520488,8.470638721
F2S4_160204_019_D01,15.32559878,33.99740729
F2S4_160204_019_E01,30.00010872,20.72102757
F2S4_160204_019_F01,29.14824307,19.30402093
F2S4_160204_019_G01,-1.925343528,23.79951699
F2S4_160204_019_H01,24.38445827,17.88070445
F2S4_160204_020_A01,33.11781868,12.66061616
F2S4_160204_020_B01,-7.280680819,21.17241297
F2S4_160204_020_C01,23.36239281,22.77834703
F2S4_160204_020_D01,13.02514915,37.81783663
F2S4_160204_020_E01,32.87611584,12.54271247
F2S4_160204_020_F01,5.721123091,46.58651872
F2S4_160204_020_G01,28.61870036,19.38480704
F2S4_160204_020_H01,5.924849941,25.23279247
F2S4_160204_021_A01,20.89754341,22.37953926
F2S4_160204_021_B01,9.626482159,17.0696277
F2S4_160204_021_C01,26.98525928,3.993375786
F2S4_160204_021_D01,19.67138893,17.2811318
F2S4_160204_021_E01,26.92889969,20.13959541
F2S4_160204_021_F01,26.73976417,17.87202893
F2S4_160204_021_G01,17.94667388,3.686627756
F2S4_160204_021_H01,1.062209015,33.76684342
F2S4_160204_022_A01,23.68334224,15.80044954
F2S4_160204_022_B01,-25.29366968,-1.079918802
F2S4_160204_022_C01,24.64294909,20.18019595
F2S4_160204_022_D01,8.701492013,11.97227523
F2S4_160204_022_E01,-3.193123443,5.909534276
F2S4_160204_022_F01,19.87597252,11.65353099
F2S4_160204_022_G01,19.42840323,13.0533356
F2S4_160204_022_H01,29.55341534,13.90394715
F2S4_160204_023_A01,18.09773966,12.42038314
F2S4_160204_023_B01,20.97541853,16.03698364
F2S4_160204_023_C01,24.8122076,9.404324515
F2S4_160204_023_D01,10.29034035,40.44636603
F2S4_160204_023_E01,18.90275844,1.006422582
F2S4_160204_023_F01,8.295820633,33.93412682
F2S4_160204_023_G01,27.56880858,15.34193667
F2S4_160205_023_A01,-7.673729139,0.254821147
F2S4_160205_023_B01,31.69213279,11.64424596
F2S4_160205_023_C01,22.71392948,2.58231419
F2S4_160205_023_D01,16.8485435,13.86634342
F2S4_160205_023_E01,28.61338663,12.26777058
F2S4_160205_023_F01,6.525035427,38.03309586
F2S4_160205_023_G01,9.846814771,29.11794556
F2S4_160205_023_H01,23.0090034,22.88248995
F2S4_160205_024_A01,17.43616647,10.82665455
F2S4_160205_024_B01,-2.468979623,24.0206638
F2S4_160205_024_C01,18.90293664,3.456464236
F2S4_160205_024_D01,9.962905055,26.14618532
F2S4_160205_024_E01,24.01947226,16.28816345
F2S4_160205_024_F01,-4.938061304,42.95313328
F2S4_160205_024_G01,14.89548489,14.01235601
F2S4_160205_024_H01,11.71403548,35.46566457
F2S4_160205_025_A01,-18.60845114,34.18438505
F2S4_160205_025_B01,10.85042823,8.82640704
F2S4_160205_025_C01,12.46528064,28.88560268
F2S4_160205_025_D01,6.88E-05,37.06829715
F2S4_160205_025_F01,32.7141144,12.71546778
F2S4_160205_025_G01,29.77349792,18.41961589
F2S4_160205_025_H01,16.51341898,11.26756625
F2S4_160205_026_A01,30.17539162,18.3926823
F2S4_160205_026_B01,22.97610817,24.08686378
F2S4_160205_026_C01,25.32699081,17.65783927
F2S4_160205_026_D01,15.61212036,18.58498805
F2S4_160205_026_E01,0.924442551,3.253884493
F2S4_160205_026_F01,25.38836028,17.70930843
F2S4_160205_026_G01,30.49939446,-0.446913864
F2S4_160205_026_H01,14.86431481,15.73587057
F2S4_160205_027_A01,27.62205979,17.64827618
F2S4_160205_027_B01,28.39366838,13.02334028
F2S4_160205_027_C01,18.12298223,6.003988649
F2S4_160205_027_D01,19.93956571,22.73474413
F2S4_160205_027_E01,11.76040291,33.58159538
F2S4_160205_027_F01,21.64209072,20.31190233
F2S4_160205_027_G01,29.45626729,7.379016749
F2S4_160205_027_H01,23.7140035,18.94409679
F2S4_160205_028_A01,5.385748536,23.8904723
F2S4_160205_028_B01,14.01203738,9.141230801
F2S4_160205_028_C01,3.406905884,20.13808183
F2S4_160205_028_D01,1.076216872,19.60154117
F2S4_160205_028_E01,-0.791785044,22.18764759
F2S4_160205_028_F01,13.7378413,2.654193479
F2S4_160205_028_G01,19.02972248,0.084957262
F2S4_160205_028_H01,-6.46939702,15.14936179
F2S4_160205_029_A01,15.67799008,35.43982952
F2S4_160205_029_B01,21.1224776,15.36241869
F2S4_160205_029_C01,2.289055555,26.03629093
F2S4_160205_029_D01,10.26962999,41.86351562
F2S4_160205_029_E01,1.076637189,31.86638072
F2S4_160205_029_F01,24.04359241,21.87474231
F2S4_160205_029_G01,10.3638401,20.55412312
F2S4_160205_029_H01,-13.33488205,31.99081269
F2S4_160205_030_A01,10.96923017,8.600296532
F2S4_160205_030_B01,22.4845624,24.85344844
F2S4_160205_030_C01,5.499439896,37.45561998
F2S4_160205_030_D01,15.38649449,9.53414759
F2S4_160205_030_E01,14.59171546,6.065760376
F2S4_160205_030_F01,27.84282648,16.59665182
F2S4_160205_030_G01,11.3078281,37.50247368
F2S4_160205_030_H01,4.353075568,24.39275086
F2S4_160205_031_A01,-11.70885816,31.23610922
F2S4_160205_031_B01,-20.51990715,34.48944805
F2S4_160205_031_C01,24.22441446,18.18836804
F2S4_160205_031_D01,20.32080907,28.79220361
F2S4_160205_031_E01,3.31267196,25.75794684
F2S4_160205_031_F01,15.43350168,6.887005542
F2S4_160205_031_G01,23.71360214,18.81954456
F2S4_160205_032_A01,4.342546,19.57791991
F2S4_160205_032_B01,32.09761782,13.40761078
F2S4_160205_032_C01,2.800328261,27.16086888
F2S4_160205_032_D01,27.23927638,21.62001493
F2S4_160205_032_E01,29.08837375,21.89867202
F2S4_160205_032_F01,-14.62248772,24.85985335
F2S4_160205_032_G01,-12.39694069,32.07664797
F2S4_160205_032_H01,18.430962,4.452697563
F2S4_160205_033_A01,16.89810709,4.227181663
F2S4_160205_033_B01,13.28871546,33.45419755
F2S4_160205_033_C01,-11.00281335,1.216567082
F2S4_160205_033_D01,21.10193253,8.435826086
F2S4_160205_033_E01,14.92927196,13.25358667
F2S4_160205_033_F01,17.20238151,19.05421698
F2S4_160205_033_G01,17.14911233,4.795129724
F2S4_160205_033_H01,-7.759689647,14.29870201
F2S4_160205_034_A01,16.57907533,4.309600514
F2S4_160205_034_B01,17.08379153,15.11701204
F2S4_160205_034_C01,-14.75766227,33.11012196
F2S4_160205_034_D01,20.93931607,22.57380872
F2S4_160205_034_E01,12.787733,35.22072834
F2S4_160205_034_F01,26.80748323,20.68553454
F2S4_160205_034_G01,18.50940813,12.12807096
F2S4_160205_034_H01,2.208986858,42.73720914
F2S4_160205_035_A01,-4.685150991,38.59660417
F2S4_160205_035_B01,14.41978319,30.87375751
F2S4_160205_035_C01,-17.52949858,31.6537378
F2S4_160205_035_D01,19.23608832,25.60581275
F2S4_160205_035_E01,8.798678313,18.99302084
F2S4_160205_035_F01,20.69755318,5.021790374
F2S4_160205_035_G01,17.84031378,3.385415454
F2S4_160205_035_H01,-38.31007148,16.58299847
F2S4_160208_002_B01,-1.412357604,-27.58177407
F2S4_160208_002_F01,-5.660223584,-13.75227632
F2S4_160208_002_G01,10.09962006,-31.96390281
F2S4_160209_001_A01,-3.021613623,-12.16488003
F2S4_160209_001_B01,-28.09656722,-6.342622028
F2S4_160209_001_C01,13.76268447,-36.94923714
F2S4_160209_001_D01,-26.92282053,-0.408580147
F2S4_160209_001_E01,-15.78337571,-29.84225144
F2S4_160209_001_F01,-39.32873312,-4.454354412
F2S4_160209_001_G01,4.389804998,-41.19552007
F2S4_160209_001_H01,-31.97500832,3.738489392
F2S4_160209_002_A01,-36.09804347,0.947679098
F2S4_160209_002_B01,0.937291586,-9.167889878
F2S4_160209_002_C01,-14.07274845,7.29475617
F2S4_160209_002_D01,-17.93408448,-9.923236596
F2S4_160209_002_E01,-6.169335466,-18.82544055
F2S4_160209_002_F01,-26.84355628,-9.903359682
F2S4_160209_002_G01,-23.36424738,-19.25219008
F2S4_160209_002_H01,-11.37836331,-17.82171941
F2S4_160209_003_A01,8.866199457,-19.03429277
F2S4_160209_003_C01,10.83609325,-29.88305335
F2S4_160209_003_D01,-29.62484725,-26.14749867
F2S4_160209_003_E01,-9.169036176,-20.90182013
F2S4_160209_003_F01,-1.535610214,-22.41791396
F2S4_160209_003_G01,-10.27375395,-24.02962299
F2S4_160209_003_H01,-16.42702615,-29.31751238
F2S4_160209_004_A01,-23.92044985,-16.56859149
F2S4_160209_004_B01,-27.24753435,-5.703149494
F2S4_160209_004_C01,-21.67753199,-16.79664122
F2S4_160209_004_D01,-18.98952474,2.856779139
F2S4_160209_004_E01,-29.07271647,-4.487761156
F2S4_160209_004_F01,-26.69383702,-22.94916004
F2S4_160209_004_G01,-36.61430763,-1.300588918
F2S4_160209_004_H01,-19.71666899,-12.38505464
F2S4_160209_005_A01,-30.75216674,-16.45667247
F2S4_160209_005_B01,-11.0772445,9.074122339
F2S4_160209_005_C01,-25.49740984,-0.817976511
F2S4_160209_005_D01,-5.728160771,-11.74852657
F2S4_160209_005_E01,-19.84800519,2.780854257
F2S4_160209_005_F01,8.089720346,-26.14343306
F2S4_160209_005_G01,-30.38265789,-4.312339727
F2S4_160209_005_H01,-23.99628114,-21.53160183
F2S4_160209_007_A01,-16.95488529,-17.18063539
F2S4_160209_007_B01,-9.721369723,-7.471332179
F2S4_160209_007_C01,1.867016937,-5.346709066
F2S4_160209_007_D01,3.326092765,44.78441518
F2S4_160209_007_E01,-12.33565967,-20.82681069
F2S4_160209_007_F01,12.91656121,31.44879978
F2S4_160209_007_G01,15.92952731,28.13190154
F2S4_160209_007_H01,-7.367708869,24.73539631
F2S4_160209_008_B01,8.186493577,-38.31508845
F2S4_160209_008_C01,22.00274059,10.89291209
F2S4_160209_008_D01,14.94277281,-41.14591318
F2S4_160209_008_E01,-19.72402761,11.43238554
F2S4_160209_008_F01,18.22300115,17.1508946
F2S4_160209_008_G01,-12.73413032,-18.51894508
F2S4_160209_008_H01,-2.586472224,0.403890082
F2S4_160209_010_B01,9.479088046,-37.1178373
F2S4_160209_010_C01,5.858162994,-16.79603025
F2S4_160209_010_D01,10.43672787,-19.24227531
F2S4_160209_010_E01,22.5634569,-13.64955835
F2S4_160209_010_F01,1.252837989,-28.40384716
F2S4_160209_010_G01,-13.96568717,-28.95362291
F2S4_160209_010_H01,-12.13092823,7.556241893
F2S4_160209_011_A01,10.40671512,-19.34133662
F2S4_160209_011_B01,-13.9862083,-34.57101119
F2S4_160209_011_C01,-11.07413036,-13.01209513
F2S4_160209_011_D01,7.217173405,-36.01787729
F2S4_160209_011_E01,10.06097407,-6.243102043
F2S4_160209_011_F01,15.71775654,26.53968759
F2S4_160209_011_G01,-7.789865023,-17.99859899
F2S4_160209_011_H01,13.18983208,-33.07324038
F2S4_160210_001_A01,0.105006335,-42.57335214
F2S4_160210_001_B01,-29.23407035,-10.06728609
F2S4_160210_001_C01,-22.9742225,-5.035323548
F2S4_160210_001_D01,11.00387403,-42.3639714
F2S4_160210_001_E01,-28.39391759,-23.37997506
F2S4_160210_001_F01,-21.73449212,-32.86058997
F2S4_160210_001_G01,-1.43749409,-38.5345791
F2S4_160210_001_H01,-17.31181536,-6.638752561
F2S4_160210_002_A01,-23.05651266,4.436877798
F2S4_160210_002_B01,-2.085313699,-28.08688424
F2S4_160210_002_C01,-17.9609835,-10.88858935
F2S4_160210_002_D01,-12.6933905,-14.55397711
F2S4_160210_002_E01,0.152813731,4.698908817
F2S4_160210_002_F01,-23.03705365,-7.240340785
F2S4_160210_002_G01,8.242481808,-34.18122365
F2S4_160210_002_H01,-23.47612537,-11.89600358
F2S4_160210_003_A01,-22.66766609,-24.36862562
F2S4_160210_003_B01,-25.68467372,-18.76695983
F2S4_160210_003_C01,-8.590711528,-42.60064744
F2S4_160210_003_D01,8.384895652,-31.98165329
F2S4_160210_003_E01,14.79553886,-28.35597638
F2S4_160210_003_F01,-37.65474852,-3.37531
F2S4_160210_003_G01,-33.9996951,12.0371851
F2S4_160210_003_H01,-4.884513923,-21.75787541
F2S4_160210_004_A01,-19.11834348,7.799187898
F2S4_160210_004_B01,3.552783271,-36.53786536
F2S4_160210_004_C01,-9.091583325,13.15627887
F2S4_160210_004_D01,-4.816936956,-10.78946618
F2S4_160210_004_F01,-13.88133129,-26.21644787
F2S4_160210_004_G01,-21.59759992,10.05730377
F2S4_160210_004_H01,14.84859731,3.889810808
F2S4_160210_005_A01,-38.31470611,-3.966399377
F2S4_160210_005_B01,-16.80633698,15.76042624
F2S4_160210_005_C01,-22.77829467,-24.8840012
F2S4_160210_005_D01,-29.61787875,-26.55472479
F2S4_160210_005_E01,-30.30037897,-10.51245474
F2S4_160210_005_F01,-37.7866261,-16.00166969
F2S4_160210_005_G01,16.63057742,-0.992707835
F2S4_160210_005_H01,-27.90603208,-25.2296051
F2S4_160210_006_A01,-31.04254055,-9.301935276
F2S4_160210_006_B01,15.25209255,-28.81151853
F2S4_160210_006_C01,-32.77559598,-11.71304754
F2S4_160210_006_D01,-23.50343334,-19.59808373
F2S4_160210_006_E01,-9.412508636,-19.22429456
F2S4_160210_006_F01,-29.39855175,-26.03868878
F2S4_160210_006_G01,-38.6109701,-4.442462552
F2S4_160210_006_H01,0.118939805,3.889505313
F2S4_160210_007_A01,4.510693588,-42.14406359
F2S4_160210_007_B01,-36.60937276,-9.784152417
F2S4_160210_007_C01,-31.35775688,-1.826623275
F2S4_160210_007_D01,-33.98606317,4.501935935
F2S4_160210_007_E01,-14.974389,-9.851312604
F2S4_160210_007_F01,-11.84266736,-19.14273716
F2S4_160210_007_G01,-31.32274871,16.39866611
F2S4_160210_007_H01,-11.63329154,-8.168886283
F2S4_160210_008_A01,-30.10430605,-4.532371139
F2S4_160210_008_B01,-14.06181954,-12.66486863
F2S4_160210_008_C01,-26.07377195,-7.706668346
F2S4_160210_008_D01,-15.88325169,-40.3433456
F2S4_160210_008_E01,-8.117889577,-39.19547729
F2S4_160210_008_F01,22.82074091,-16.44323291
F2S4_160210_008_G01,-35.83731898,-0.310173718
F2S4_160210_008_H01,-37.80559135,-2.923013886
F2S4_160210_009_A01,-22.84030026,-5.0244447
F2S4_160210_009_B01,-32.35227253,7.955377581
F2S4_160210_009_C01,-38.93724983,-5.373120598
F2S4_160210_009_D01,22.32435324,-6.927429616
F2S4_160210_009_E01,-9.372780815,22.29333657
F2S4_160210_009_F01,-32.15651336,-22.99234035
F2S4_160210_009_G01,-16.11206999,-28.18865948
F2S4_160210_009_H01,-26.79945407,-12.18859869
F2S4_160210_010_A01,-32.54242574,-1.294085739
F2S4_160210_010_B01,-18.34133311,-29.03531128
F2S4_160210_010_C01,-28.98896069,-6.171935426
F2S4_160210_010_D01,-33.50740465,-4.014345416
F2S4_160210_010_E01,-24.7363763,12.28220461
F2S4_160210_010_F01,-0.241535166,-42.84019293
F2S4_160210_010_G01,-35.77671678,-8.00332429
F2S4_160210_010_H01,11.78061896,3.365244525
F2S4_160210_011_A01,3.927140515,-40.32362501
F2S4_160210_011_B01,-21.71562289,-13.42267814
F2S4_160210_011_C01,-4.465848495,-14.54412209
F2S4_160210_011_D01,-4.755264823,-10.9793583
F2S4_160210_011_E01,3.823217876,-16.05015026
F2S4_160210_011_F01,-22.82942393,-5.412099746
F2S4_160210_011_G01,-30.68843918,-12.97089004
F2S4_160210_011_H01,-28.93118442,-10.72758325
F2S4_160210_012_A01,-20.95131992,-34.2039142
F2S4_160210_012_B01,-34.87583872,-15.20392075
F2S4_160210_012_C01,-13.62277302,-8.872860874
F2S4_160210_012_D01,-29.80867013,2.248190443
F2S4_160210_012_E01,-12.52681004,9.282358497
F2S4_160210_012_F01,10.71137758,0.62939437
F2S4_160210_012_G01,-12.55804319,9.15343868
F2S4_160210_012_H01,-15.86578983,6.183786175
F2S4_160210_013_A01,-29.07635706,2.772120711
F2S4_160210_013_B01,-12.5290587,-37.78595185
