,tSNE_1,tSNE_2
HP1502401_O14,-40.24686172,-2.970711041
HP1502401_O16,31.38646461,4.11494389
HP1502401_O17,1.335281409,-4.05572514
HP1502401_O18,28.88438517,-5.222658431
HP1502401_O2,-8.923796377,-22.27673459
HP1502401_O20,-3.45791119,-27.02559161
HP1502401_O21,-11.9985611,-26.54959078
HP1502401_O22,-2.891849103,-11.51412969
HP1502401_O23,-2.034345192,-20.98647046
HP1502401_O24,-12.98757866,9.785915983
HP1502401_O3,-13.4790906,-18.43225718
HP1502401_O4,-11.42551043,-23.53175924
HP1502401_O6,33.309266,-3.399516019
HP1502401_O7,29.23722593,9.803955499
HP1502401_O8,-3.555925726,-22.75708842
HP1504101T2D_A10,-42.86401256,-0.488843278
HP1504101T2D_A12,-7.402443156,-23.77421278
HP1504101T2D_A13,20.59874372,-13.76900954
HP1504101T2D_A15,20.45579027,-20.06793919
HP1504101T2D_A17,15.26565604,-21.179263
HP1504101T2D_A18,14.45186675,-19.74069992
HP1504101T2D_A19,-9.408171365,-6.89198823
HP1504101T2D_A20,25.3030662,-15.45329914
HP1504101T2D_A23,-6.078847906,0.333377197
HP1504101T2D_A24,30.02044055,-4.783018657
HP1504101T2D_A4,18.77940294,-14.29663139
HP1504101T2D_A5,-15.21270863,-19.55138816
HP1504101T2D_A6,-20.51707893,-0.59962942
HP1504101T2D_A8,-4.614103293,-12.07519254
HP1504101T2D_B10,26.62590951,-12.51340339
HP1504101T2D_B11,-9.208629637,-8.510480431
HP1504101T2D_B12,24.17510681,-8.612158645
HP1504101T2D_B13,-12.93324601,-16.42741154
HP1504101T2D_B16,-14.00831346,1.767938882
HP1504101T2D_B17,12.1468075,-18.40275787
HP1504101T2D_B18,22.42019416,-12.38590354
HP1504101T2D_B21,-6.752121551,-14.50793696
HP1504101T2D_B22,18.97240815,-14.08751154
HP1504101T2D_B24,17.55482028,-16.47430293
HP1504101T2D_B3,14.23027919,-14.604411
HP1504101T2D_B4,26.32213318,-11.02833124
HP1504101T2D_B5,22.19733453,-17.86480596
HP1504101T2D_B6,27.64083658,13.087831
HP1504101T2D_B7,-6.993218458,-18.1996428
HP1504101T2D_B8,1.312507972,22.61440225
HP1504101T2D_C1,6.295411277,9.581122356
HP1504101T2D_C10,30.58015791,-11.48368597
HP1504101T2D_C11,-40.69835406,-3.882641807
HP1504101T2D_C12,13.64842281,-19.653925
HP1504101T2D_C14,-5.869497183,-5.86980857
HP1504101T2D_C15,2.447515828,-19.78786494
HP1504101T2D_C16,27.7887928,4.393984659
HP1504101T2D_C17,-11.5148192,-10.79390353
HP1504101T2D_C18,21.65981777,17.61853013
HP1504101T2D_C20,-10.37802856,-13.17772761
HP1504101T2D_C21,15.5238354,-16.71323788
HP1504101T2D_C22,-5.116350989,-20.45482514
HP1504101T2D_C4,0.091104202,-13.85913099
HP1504101T2D_C9,29.05109411,-11.45446489
HP1504101T2D_D1,8.900233142,-16.53907867
HP1504101T2D_D11,14.96094558,-14.48825119
HP1504101T2D_D12,0.805859342,-25.65790014
HP1504101T2D_D13,-6.07155053,-19.39552399
HP1504101T2D_D15,25.91852696,-13.86370249
HP1504101T2D_D17,20.01559452,-13.58810258
HP1504101T2D_D18,26.15834201,-13.91469735
HP1504101T2D_D19,8.745700753,-16.71818772
HP1504101T2D_D2,-15.7082704,-19.64651747
HP1504101T2D_D21,16.13747642,-17.89287267
HP1504101T2D_D23,19.54943642,-14.64138767
HP1504101T2D_D24,23.75822474,-16.70359618
HP1504101T2D_D5,-14.72702937,-14.38950096
HP1504101T2D_D6,-7.289929238,-15.8692769
HP1504101T2D_D7,-17.59673258,-14.36179226
HP1504101T2D_D8,17.88630574,-13.2985181
HP1504101T2D_D9,25.86615849,12.53681847
HP1504101T2D_E1,-14.62265525,-11.77676527
HP1504101T2D_E10,2.997767385,-1.752601556
HP1504101T2D_E11,15.31315787,-20.55009798
HP1504101T2D_E14,24.13860779,-16.53357047
HP1504101T2D_E15,26.80138441,11.80702426
HP1504101T2D_E16,27.17728137,12.95811327
HP1504101T2D_E18,22.08922568,-13.40461567
HP1504101T2D_E19,14.99981291,-8.586560465
HP1504101T2D_E20,24.68643733,-16.16553738
HP1504101T2D_E21,11.04361106,-18.31774484
HP1504101T2D_E22,-1.755695534,-22.33017759
HP1504101T2D_E23,-17.54602373,-1.147432688
HP1504101T2D_E24,26.42558737,7.982223677
HP1504101T2D_E3,7.874651771,-18.97160115
HP1504101T2D_E4,9.034421892,-14.89735218
HP1504101T2D_E6,-15.50102081,-20.45552154
HP1504101T2D_E7,11.88482743,-20.87619387
HP1504101T2D_E8,25.64090234,-16.38032798
HP1504101T2D_E9,10.70041103,-20.85424568
HP1504101T2D_F1,-44.33200059,-2.99806704
HP1504101T2D_F10,-7.594860986,-21.65601233
HP1504101T2D_F11,17.26564477,-13.75652775
HP1504101T2D_F12,-16.63522557,-15.3651683
HP1504101T2D_F13,23.03332653,-15.58782821
HP1504101T2D_F14,20.84264651,-12.25820062
HP1504101T2D_F15,9.594571389,-19.11270591
HP1504101T2D_F16,23.82952553,-16.4447587
HP1504101T2D_F17,29.42689466,-10.77417738
HP1504101T2D_F18,-24.82802939,24.15658095
HP1504101T2D_F19,-13.39071788,-18.41781219
HP1504101T2D_F2,8.371502506,-19.13269334
HP1504101T2D_F20,21.85967562,-18.13731812
HP1504101T2D_F22,-3.00176134,-13.13702074
HP1504101T2D_F3,2.792229017,-23.03281878
HP1504101T2D_F7,-4.161458898,-12.79858295
HP1504101T2D_G1,-1.244546764,-15.14923217
HP1504101T2D_G10,-16.550852,-16.43138766
HP1504101T2D_G12,-6.29956799,-20.753356
HP1504101T2D_G14,-16.42787357,-21.6023384
HP1504101T2D_G16,16.74033147,-14.31508465
HP1504101T2D_G17,-7.156554699,-18.16816101
HP1504101T2D_G19,0.894899409,-20.47020584
HP1504101T2D_G2,0.044952852,-1.370045493
HP1504101T2D_G21,14.57852809,-19.48988741
HP1504101T2D_G22,-18.99365576,-4.481945083
HP1504101T2D_G23,2.983412912,-22.65036716
HP1504101T2D_G24,-16.12936173,0.121632622
HP1504101T2D_G3,17.7143036,-15.93278096
HP1504101T2D_G4,22.14862181,-11.51012131
HP1504101T2D_G8,26.1067065,-14.88330619
HP1504101T2D_G9,15.18946589,-11.47139108
HP1504101T2D_H1,13.776569,-19.2566846
HP1504101T2D_H14,17.87997669,-15.60616384
HP1504101T2D_H15,-8.616754315,-20.65192366
HP1504101T2D_H17,12.95367357,-12.61846327
HP1504101T2D_H18,6.552596955,26.53235476
HP1504101T2D_H2,-13.79809873,-20.45582642
HP1504101T2D_H20,-13.6089965,-10.77587749
HP1504101T2D_H21,2.221332583,-14.10896589
HP1504101T2D_H22,-6.585335995,-10.60156819
HP1504101T2D_H23,20.2712414,19.30800323
HP1504101T2D_H24,24.68023065,-12.55835834
HP1504101T2D_H4,3.075687103,-14.75186399
HP1504101T2D_H5,27.86533234,-12.0797233
HP1504101T2D_H6,31.06226549,6.871546085
HP1504101T2D_H9,-16.94001955,2.507115284
HP1504101T2D_I1,9.080266776,-15.11076107
HP1504101T2D_I10,22.66277672,-15.24775972
HP1504101T2D_I14,-11.94178443,-9.428978044
HP1504101T2D_I15,24.58567714,-14.22614152
HP1504101T2D_I16,19.01080015,-14.11959241
HP1504101T2D_I17,-12.92926615,-10.44237422
HP1504101T2D_I18,-8.795141766,-16.78691996
HP1504101T2D_I2,3.584037417,-1.789468596
HP1504101T2D_I20,-15.72543715,-17.89892053
HP1504101T2D_I22,-7.741215201,-24.55400354
HP1504101T2D_I23,0.777536585,-20.45969177
HP1504101T2D_I24,0.477555274,-21.93056386
HP1504101T2D_I5,-14.24744436,2.282944724
HP1504101T2D_I6,-43.13731474,-1.539309733
HP1504101T2D_I7,14.584914,-21.05432523
HP1504101T2D_I8,-18.20436669,-2.160139169
HP1504101T2D_J1,-4.940950125,-5.618521304
HP1504101T2D_J11,-2.730493346,-8.225446129
HP1504101T2D_J13,-19.27134149,-5.411684487
HP1504101T2D_J14,23.75143038,-16.81427737
HP1504101T2D_J15,-20.28598755,-19.43963638
HP1504101T2D_J16,-42.47907864,-0.955079718
HP1504101T2D_J18,1.866967902,-0.040444291
HP1504101T2D_J2,9.532788237,-19.10072074
HP1504101T2D_J20,-5.398036704,-5.535037231
HP1504101T2D_J22,19.95747898,-14.19260715
HP1504101T2D_J24,-15.00247904,-5.983478549
HP1504101T2D_J3,22.52069955,-12.16064175
HP1504101T2D_J5,3.515356883,-21.25697931
HP1504101T2D_J7,-19.96700473,-19.05419168
HP1504101T2D_J9,23.1082177,-16.97080341
HP1504101T2D_K10,-41.39904409,-6.9644529
HP1504101T2D_K12,-18.99897149,-8.835129799
HP1504101T2D_K17,-16.52096581,-20.87382797
HP1504101T2D_K18,-13.27127109,-14.36953615
HP1504101T2D_K19,-43.04538681,-1.805283821
HP1504101T2D_K2,17.16568979,-17.31875483
HP1504101T2D_K20,-14.75839324,-12.47806986
HP1504101T2D_K22,-14.71180322,-6.818780347
HP1504101T2D_K23,-3.188045877,-7.65759935
HP1504101T2D_K24,-5.813504123,-18.19347853
HP1504101T2D_K4,0.853319348,-20.5303373
HP1504101T2D_K8,22.10704021,-13.1562922
HP1504101T2D_L1,21.61070857,-14.5309045
HP1504101T2D_L10,-12.80598628,-23.54421073
HP1504101T2D_L11,33.30314117,-4.824077882
HP1504101T2D_L13,16.56280481,-19.86044653
HP1504101T2D_L14,-40.57226161,-12.50239623
HP1504101T2D_L15,25.15697908,-14.37823041
HP1504101T2D_L18,-4.108650373,-26.96474759
HP1504101T2D_L19,-16.56201296,2.660791114
HP1504101T2D_L2,-16.23284767,-21.14937657
HP1504101T2D_L21,-13.41329317,-14.71029786
HP1504101T2D_L23,-19.50452977,0.738825069
HP1504101T2D_L24,26.01694353,-13.9977616
HP1504101T2D_L3,-0.754995423,-22.36527966
HP1504101T2D_L4,-9.228128976,-3.951288621
HP1504101T2D_L5,-15.65307225,-8.744924213
HP1504101T2D_L7,8.756276107,-21.25850357
HP1504101T2D_L8,-5.015022811,-20.81885772
HP1504101T2D_M1,12.83400684,-15.3722159
HP1504101T2D_M10,-19.12269172,-2.727163741
HP1504101T2D_M15,2.021995128,-23.19517301
HP1504101T2D_M18,-6.612538862,-16.47040593
HP1504101T2D_M19,-1.045981779,-15.21727137
HP1504101T2D_M2,-13.44772591,-18.18649823
HP1504101T2D_M21,-14.94493175,-15.59908052
HP1504101T2D_M23,-16.22207314,-0.572217
HP1504101T2D_M24,-4.605979056,-22.60571581
HP1504101T2D_M3,21.67245441,-15.12189412
HP1504101T2D_M4,-2.557260134,-4.154194718
HP1504101T2D_M5,-18.19600531,-5.622028046
HP1504101T2D_M6,-10.58724726,-25.0581057
HP1504101T2D_M7,-8.478099194,-16.61366917
HP1504101T2D_M8,13.87856936,-14.72163912
HP1504101T2D_M9,-14.0527211,-15.97562964
HP1504101T2D_N1,-2.807541693,-26.11964186
HP1504101T2D_N10,29.97850553,4.269930699
HP1504101T2D_N12,-18.47114315,-1.297451649
HP1504101T2D_N13,-0.21491392,-13.64681085
HP1504101T2D_N15,-4.782324744,-15.34167336
HP1504101T2D_N16,20.29284444,-15.23802846
HP1504101T2D_N17,-10.14103793,0.934202585
HP1504101T2D_N19,-8.375420263,6.057567576
HP1504101T2D_N2,-3.553391693,-16.83562176
HP1504101T2D_N20,19.46261714,-18.90504753
HP1504101T2D_N21,29.55457721,-11.14809855
HP1504101T2D_N22,-18.45530901,-0.980035833
HP1504101T2D_N24,-12.963534,-14.1459003
HP1504101T2D_N5,-6.531116161,-13.40994098
HP1504101T2D_N6,-12.543009,-14.38119369
HP1504101T2D_N7,-17.88003785,-7.930221721
HP1504101T2D_N8,-7.738380711,-2.612964107
HP1504101T2D_N9,-2.245069967,-24.83688044
HP1504101T2D_O10,-19.25753333,-4.965789155
HP1504101T2D_O11,15.24301601,-18.39997274
HP1504101T2D_O12,20.67827362,20.35999318
HP1504101T2D_O13,-1.131038047,3.325671029
HP1504101T2D_O14,-5.071339638,0.155546579
HP1504101T2D_O16,-7.266892414,-14.67427961
HP1504101T2D_O20,-16.89927449,-14.35028386
HP1504101T2D_O22,0.728205746,-20.57326419
HP1504101T2D_O23,13.67981566,-18.57918314
HP1504101T2D_O24,-3.187185285,22.16319665
HP1504101T2D_O3,3.072101312,-19.95593743
HP1504101T2D_O4,24.63747052,-14.34220785
HP1504101T2D_O6,-2.296254771,-25.0595562
HP1504101T2D_O9,-15.50360743,-8.001324039
HP1504101T2D_P11,-16.07193911,-20.54362025
HP1504101T2D_P12,18.55859017,-15.05944261
HP1504101T2D_P14,-19.70797592,23.44662441
HP1504101T2D_P17,-17.60957082,-4.316750942
HP1504101T2D_P18,-5.314896139,-15.29176686
HP1504101T2D_P2,-4.826244873,-14.15139887
HP1504101T2D_P21,8.873051454,-21.3613601
HP1504101T2D_P22,-3.957728899,-14.91672096
HP1504101T2D_P24,15.32872257,-14.85844457
HP1504101T2D_P3,-24.33453778,24.00599279
HP1504101T2D_P5,32.87668787,-4.648162235
HP1504101T2D_P7,-11.82433651,-12.62751631
HP1504101T2D_P9,15.24997368,-20.55966276
HP1504901_A10,28.00591309,-8.128644134
HP1504901_A14,-8.183247648,-24.56763546
HP1504901_A16,35.15209271,-3.635103554
HP1504901_A19,2.342588043,-20.40124834
HP1504901_A2,4.272016624,-21.52357096
HP1504901_A21,27.0316553,-15.5363879
HP1504901_A22,-20.08276062,23.5167471
HP1504901_A23,5.993734377,9.157708956
HP1504901_A3,34.91795562,-4.960112572
HP1504901_A5,22.46024666,-16.87436286
HP1504901_A9,1.492625884,-26.78095747
HP1504901_B1,-9.576100523,-24.34015809
HP1504901_B10,32.26818867,5.666799435
HP1504901_B11,33.4931558,3.35208027
HP1504901_B13,27.725534,-14.35448367
HP1504901_B14,-6.173757261,18.54095235
HP1504901_B15,7.606181538,-21.67157536
HP1504901_B16,0.362416445,-23.09584686
HP1504901_B18,-10.65525437,-16.3225126
HP1504901_B20,21.35512897,-13.31419159
HP1504901_B21,-1.006939722,-27.78683988
HP1504901_B22,33.29786822,5.050869439
HP1504901_B23,13.1747687,-21.2845001
HP1504901_B24,-21.25862433,23.66960845
HP1504901_B3,-3.955258663,-25.76548288
HP1504901_B4,23.87728341,-16.27212995
HP1504901_B6,27.72688866,-14.58880091
HP1504901_B7,34.83348601,-3.956720353
HP1504901_B8,20.70228565,-16.80537543
HP1504901_B9,30.62858359,-11.52129508
HP1504901_C10,29.48249514,-13.0179054
HP1504901_C11,-11.19689182,-26.47767949
HP1504901_C13,10.95370469,-14.08724656
HP1504901_C14,11.00687572,-20.35031413
HP1504901_C16,5.896863604,-18.20722779
